,cdf,Time to First Chunk
0,0.0,0.05156039250596276
1,0.01,0.090265378114208
2,0.02,0.09584707928634441
3,0.03,0.0981752360964997
4,0.04,0.1009629900610166
5,0.05,0.10279677908251886
6,0.06,0.10592740814067432
7,0.07,0.107420821856104
8,0.08,0.1098102682703843
9,0.09,0.11202858358500128
10,0.1,0.11429171185666291
11,0.11,0.11777241385373208
12,0.12,0.1201515752327741
13,0.13,0.12282420187674689
14,0.14,0.12455583442482021
15,0.15,0.1268181398655986
16,0.16,0.12938003709311832
17,0.17,0.13278803113451046
18,0.18,0.1362857950016587
19,0.19,0.13959622140299552
20,0.2,0.1435601529922739
21,0.21,0.1461676335385941
22,0.22,0.1482283726099074
23,0.23,0.15001782894227444
24,0.24,0.15092064194744303
25,0.25,0.15274260014385724
26,0.26,0.15396944217894318
27,0.27,0.15582820638478942
28,0.28,0.15707983228132943
29,0.29,0.15993287052596578
30,0.3,0.16186362698559115
31,0.31,0.1638176921027434
32,0.32,0.1648035532097187
33,0.33,0.1661272698835136
34,0.34,0.16712703011749017
35,0.35000000000000003,0.16846940916272116
36,0.36,0.16982257031483106
37,0.37,0.17187271812714278
38,0.38,0.17290705468735634
39,0.39,0.1742958593996865
40,0.4,0.1760475624955576
41,0.41000000000000003,0.17746159204357204
42,0.42,0.17888697920162275
43,0.43,0.17996352785198813
44,0.44,0.18104655521311142
45,0.45,0.18286610395257027
46,0.46,0.18433490062691069
47,0.47000000000000003,0.1854442350757946
48,0.48,0.1869337395266882
49,0.49,0.18919045838583287
50,0.5,0.19071005283274098
51,0.51,0.19262672137043002
52,0.52,0.19417391618468258
53,0.53,0.19612539713947758
54,0.54,0.19889046392600004
55,0.55,0.20048796967287322
56,0.56,0.20250290794146134
57,0.5700000000000001,0.20412942915725663
58,0.58,0.20618096471435318
59,0.59,0.20867004171375214
60,0.6,0.2111891675797742
61,0.61,0.21416661038659682
62,0.62,0.2158868154890809
63,0.63,0.21849306436201546
64,0.64,0.2202480199243903
65,0.65,0.22246155006612653
66,0.66,0.22469732656308566
67,0.67,0.22695557299492955
68,0.68,0.22877850017297258
69,0.6900000000000001,0.2306160692628779
70,0.7000000000000001,0.23246839786977286
71,0.71,0.23433560454339966
72,0.72,0.23669071731179986
73,0.73,0.23859183802756134
74,0.74,0.2409897266679567
75,0.75,0.24341171449791046
76,0.76,0.24684344571184408
77,0.77,0.2498234120924697
78,0.78,0.2523341799666505
79,0.79,0.2569173212612275
80,0.8,0.26106106130355294
81,0.81,0.2674023196106991
82,0.8200000000000001,0.27225914326192013
83,0.8300000000000001,0.2744459527117764
84,0.84,0.27887240663136104
85,0.85,0.2873653386814699
86,0.86,0.29375743349359745
87,0.87,0.3002917127329587
88,0.88,0.3088187043244026
89,0.89,0.3156880033388813
90,0.9,0.328571479539346
91,0.91,0.34541770529018584
92,0.92,0.35951447405636566
93,0.93,0.37418654306513205
94,0.9400000000000001,0.3910183406747068
95,0.9500000000000001,0.4102449752934927
96,0.96,0.4347427606383424
97,0.97,0.46533357964714056
98,0.98,0.4911524370240105
99,0.99,0.5449829864474937
100,1.0,0.6421067912162779
