,cdf,Time Between Chunks
0,0.0,0.0007563525945025614
1,0.01,0.006201263642854402
2,0.02,0.009648025007611067
3,0.03,0.012765590709203124
4,0.04,0.013939873834026525
5,0.05,0.014831501156181702
6,0.06,0.015283187764556231
7,0.07,0.015623143813782043
8,0.08,0.015938752360509578
9,0.09,0.01626073662495146
10,0.1,0.01652300101856939
11,0.11,0.01678949539350651
12,0.12,0.016992183099781375
13,0.13,0.01719731771141653
14,0.14,0.017370153685716334
15,0.15,0.017509672292034872
16,0.16,0.017650311524103825
17,0.17,0.017756531770734444
18,0.18,0.017899153799907433
19,0.19,0.018006871588826297
20,0.2,0.018115237627499264
21,0.21,0.018224255817118045
22,0.22,0.018297298853416077
23,0.23,0.018407412694422778
24,0.24,0.018481189825685865
25,0.25,0.01859241032956371
26,0.26,0.018666928933571365
27,0.27,0.01877926722247083
28,0.28,0.018854534751150547
29,0.29,0.01896800205900161
30,0.3,0.019044026039173982
31,0.31,0.019158633712809566
32,0.32,0.019273931099787766
33,0.33,0.019389922350829727
34,0.34,0.019545663917194606
35,0.35000000000000003,0.019702656413555748
36,0.36,0.019821227749855865
37,0.37,0.019940512652971382
38,0.38,0.02006051541717455
39,0.39,0.020181240362580743
40,0.4,0.020262127016452143
41,0.41000000000000003,0.020384065268137352
42,0.42,0.02046576484666739
43,0.43,0.020547791878089864
44,0.44,0.02063014767483993
45,0.45,0.02071283355461296
46,0.46,0.020795850840385675
47,0.47000000000000003,0.02087920086043729
48,0.48,0.020962884948370824
49,0.49,0.02104690444313434
50,0.5,0.021131260689042444
51,0.51,0.021215955035797776
52,0.52,0.0213009888385126
53,0.53,0.021386363457730474
54,0.54,0.021472080259448016
55,0.55,0.021558140615136834
56,0.56,0.021687878325993115
57,0.5700000000000001,0.021774803602925667
58,0.58,0.021862077277412673
59,0.59,0.021949700745835708
60,0.6,0.02208179488046369
61,0.61,0.02217029897967988
62,0.62,0.022259157804389196
63,0.63,0.022393114263375376
64,0.64,0.02252787687743095
65,0.65,0.022708822771297113
66,0.66,0.02284548533117115
67,0.67,0.023028982284148392
68,0.68,0.023213953100834992
69,0.6900000000000001,0.023353655554260517
70,0.7000000000000001,0.02354123417528636
71,0.71,0.02368290621867625
72,0.72,0.02387312941007607
73,0.73,0.024016798811622882
74,0.74,0.024209703857776026
75,0.75,0.024355398777161173
76,0.76,0.024551023488099455
77,0.77,0.024698772482012597
78,0.78,0.02489715520083118
79,0.79,0.025046987228567425
80,0.8,0.02524816683894022
81,0.81,0.025450962341686013
82,0.8200000000000001,0.025655386715794894
83,0.8300000000000001,0.025861453044505267
84,0.84,0.02617366008084974
85,0.85,0.026489636171986894
86,0.86,0.026916879323883557
87,0.87,0.027405770131964907
88,0.88,0.028524221208712196
89,0.89,0.033540499445157905
90,0.9,0.04255314335389525
91,0.91,0.048947768143231755
92,0.92,0.0550781900341556
93,0.93,0.06450571763099099
94,0.9400000000000001,0.07243965742959788
95,0.9500000000000001,0.07615371935634636
96,0.96,0.07815968123135716
97,0.97,0.08134943941769897
98,0.98,0.0920888603240629
99,0.99,0.11991151214539592
100,1.0,0.4552080269930455
