,cdf,Normalized End to End Latency
0,0.0,0.006480211179837237
1,0.01,0.017060287973823713
2,0.02,0.01881686335304635
3,0.03,0.019389922350829727
4,0.04,0.02006051541717455
5,0.05,0.020262127016452143
6,0.06,0.02063014767483993
7,0.07,0.0210048526860052
8,0.08,0.021131260689042444
9,0.09,0.02125842942025383
10,0.1,0.02142917900018838
11,0.11,0.021472080259448016
12,0.12,0.021644545901765355
13,0.13,0.021731297501820922
14,0.14,0.021818396803331926
15,0.15,0.021949700745835708
16,0.16,0.02217029897967988
17,0.17,0.022214683962622186
18,0.18,0.022348372776335664
19,0.19,0.02252787687743095
20,0.2,0.022799840005834144
21,0.21,0.0229370503108903
22,0.22,0.023306994903802454
23,0.23,0.02368290621867625
24,0.24,0.024113058429846207
25,0.25,0.024258171733367175
26,0.26,0.024404158334272612
27,0.27,0.024453015508115003
28,0.28,0.024501970494117235
29,0.29,0.02460017468627383
30,0.3,0.024698772482012597
31,0.31,0.02479776545890145
32,0.32,0.02489715520083118
33,0.33,0.024996943298040815
34,0.34,0.02524816683894022
35,0.35000000000000003,0.025400111268076248
36,0.36,0.02555297010457077
37,0.37,0.02560412720187722
38,0.38,0.02580978180965111
39,0.39,0.02606917451614132
40,0.4,0.02638388922693599
41,0.41000000000000003,0.026436709825988915
42,0.42,0.026489636171986894
43,0.43,0.026595806952064222
44,0.44,0.026755861530700437
45,0.45,0.026970766970177622
46,0.46,0.027133078072476113
47,0.47000000000000003,0.02724182777542221
48,0.48,0.027405770131964907
49,0.49,0.027570699099849907
50,0.5,0.027681202793132183
51,0.51,0.02779214938654495
52,0.52,0.027847789325256753
53,0.53,0.028071465225079487
54,0.54,0.02812766435465923
55,0.55,0.028240400371375287
56,0.56,0.028353588235400958
57,0.5700000000000001,0.028410352175812174
58,0.58,0.028638546630064335
59,0.59,0.028695881057752136
60,0.6,0.028926368905165502
61,0.61,0.02904230613931724
62,0.62,0.02910044889435089
63,0.63,0.02921708384319103
64,0.64,0.02927557650353776
65,0.65,0.029392913365939858
66,0.66,0.029451758037343144
67,0.67,0.029510720515896368
68,0.68,0.029628999838325495
69,0.6900000000000001,0.02980730828721308
70,0.7000000000000001,0.02998668980313356
71,0.71,0.03004672321615285
72,0.72,0.0302275455402293
73,0.73,0.03047033585184701
74,0.74,0.030531337525224085
75,0.75,0.030653707492890352
76,0.76,0.030715076276659904
77,0.77,0.030838182671449714
78,0.78,0.030899920774896065
79,0.79,0.03096178247814911
80,0.8,0.031085877674358935
81,0.81,0.03127295366952141
82,0.8200000000000001,0.031650489926517374
83,0.8300000000000001,0.031777345470455784
84,0.84,0.0319047094529386
85,0.85,0.03196858274513668
86,0.86,0.03203258391179361
87,0.87,0.03216097089301623
88,0.88,0.03248419413236084
89,0.89,0.03261439117277405
90,0.9,0.032679685249196025
91,0.91,0.033206765788853364
92,0.92,0.033540499445157905
93,0.93,0.033607647592195256
94,0.9400000000000001,0.033809899694717246
95,0.9500000000000001,0.03428656733728183
96,0.96,0.03490931365977195
97,0.97,0.03526015821238024
98,0.98,0.03526015821238024
99,0.99,0.03554337091281865
100,1.0,0.03590058784889573
