,cdf,End to End Latency
0,0.0,1.94448998012015
1,0.01,5.119209560065252
2,0.02,5.646297818369505
3,0.03,5.818253245173273
4,0.04,6.007448390019206
5,0.05,6.079972066651474
6,0.06,6.190402492891106
7,0.07,6.302838665029864
8,0.08,6.340769388040514
9,0.09,6.3789283795861165
10,0.1,6.430164494903704
11,0.11,6.443037697095705
12,0.12,6.481812143218157
13,0.13,6.520819935433368
14,0.14,6.5338746299988
15,0.15,6.5863552872647775
16,0.16,6.639257473798307
17,0.17,6.665867697530743
18,0.18,6.705983143078083
19,0.19,6.75984619109977
20,0.2,6.84145303437481
21,0.21,6.882625159163127
22,0.22,6.979659599930388
23,0.23,7.106431035091334
24,0.24,7.23550501761045
25,0.25,7.2790485622339025
26,0.26,7.308223076336531
27,0.27,7.322854153566432
28,0.28,7.35220424100549
29,0.29,7.381671963947672
30,0.3,7.4112577938774935
31,0.31,7.426095146818188
32,0.32,7.470785670094238
33,0.33,7.515745142640555
34,0.34,7.545868339481602
35,0.35000000000000003,7.621705602494227
36,0.36,7.6522534901315895
37,0.37,7.68292381406967
38,0.38,7.729159942041703
39,0.39,7.82246862484404
40,0.4,7.901085767871355
41,0.41000000000000003,7.9169037573966206
42,0.42,7.948634802785942
43,0.43,7.980493026586462
44,0.44,8.02851993740672
45,0.45,8.093005717598098
46,0.46,8.141709734075786
47,0.47000000000000003,8.17434180452091
48,0.48,8.223535304665846
49,0.49,8.27302485316726
50,0.5,8.289587465485916
51,0.51,8.32281223165543
52,0.52,8.339474518405492
53,0.53,8.42328765878727
54,0.54,8.4401510975436
55,0.55,8.47397932455958
56,0.56,8.50794313551592
57,0.5700000000000001,8.524976054706144
58,0.58,8.576279685115974
59,0.59,8.593449414215304
60,0.6,8.66247275778687
61,0.61,8.697192052688527
62,0.62,8.732050502941336
63,0.63,8.767048666281621
64,0.64,8.784600315263162
65,0.65,8.819809098882674
66,0.66,8.837466374355909
67,0.67,8.855158999729996
68,0.68,8.872887045775503
69,0.6900000000000001,8.944154857048025
70,0.7000000000000001,8.980003137188218
71,0.71,9.015995097665968
72,0.72,9.052131314353788
73,0.73,9.143106777007915
74,0.74,9.16141129508
75,0.75,9.198130341634384
76,0.76,9.216545016993011
77,0.77,9.25348504016731
78,0.78,9.272010535743222
79,0.79,9.290573119398362
80,0.8,9.327809848096624
81,0.81,9.383944962835832
82,0.8200000000000001,9.497230695119505
83,0.8300000000000001,9.535295709864458
84,0.84,9.5735132896459
85,0.85,9.592679482417966
86,0.86,9.611884045946328
87,0.87,9.650408592699073
88,0.88,9.74739684397753
89,0.89,9.766911151973481
90,0.9,9.806057049229992
91,0.91,9.944307388293872
92,0.92,10.064357979915881
93,0.93,10.084506844740538
94,0.9400000000000001,10.124925669349894
95,0.9500000000000001,10.288227465101512
96,0.96,10.47509236049357
97,0.97,10.559229226156177
98,0.98,10.58036882420654
99,0.99,10.66535127971027
100,1.0,10.751016321791406
