,cdf,Time Between Chunks
0,0.0,0.0009848681263155646
1,0.01,0.0064285762881395835
2,0.02,0.00990216322302583
3,0.03,0.012971482974956107
4,0.04,0.013939873834026525
5,0.05,0.014831501156181702
6,0.06,0.015405943676541549
7,0.07,0.01571716448796558
8,0.08,0.01600263507149086
9,0.09,0.01629329065222864
10,0.1,0.01658922540519253
11,0.11,0.016856787892786603
12,0.12,0.017060287973823713
13,0.13,0.01719731771141653
14,0.14,0.017370153685716334
15,0.15,0.017509672292034872
16,0.16,0.017650311524103825
17,0.17,0.017756531770734444
18,0.18,0.017863391254852673
19,0.19,0.017970893823414057
20,0.2,0.01807904334652525
21,0.21,0.01815150436949626
22,0.22,0.018260740813748913
23,0.23,0.01833393008235185
24,0.24,0.018407412694422778
25,0.25,0.018481189825685865
26,0.26,0.018555262656577566
27,0.27,0.018629632372265528
28,0.28,0.01870430016266761
29,0.29,0.01877926722247083
30,0.3,0.018854534751150547
31,0.31,0.018930103952989618
32,0.32,0.01900597603709771
33,0.33,0.01912035472437239
34,0.34,0.019196989335858235
35,0.35000000000000003,0.01931251754843599
36,0.36,0.019389922350829727
37,0.37,0.019506611641635776
38,0.38,0.01966329046667553
39,0.39,0.019821227749855865
40,0.4,0.019940512652971382
41,0.41000000000000003,0.020100676609200927
42,0.42,0.020221643246189514
43,0.43,0.020302691835303904
44,0.44,0.020424874207613106
45,0.45,0.020506737348862922
46,0.46,0.020588928598566522
47,0.47000000000000003,0.020671449271786557
48,0.48,0.02075430068885643
49,0.49,0.02083748417540145
50,0.5,0.02092100106236009
51,0.51,0.0210048526860052
52,0.52,0.021089040387965444
53,0.53,0.021173565515246733
54,0.54,0.021215955035797776
55,0.55,0.0213009888385126
56,0.56,0.021386363457730474
57,0.5700000000000001,0.02142917900018838
58,0.58,0.02151506740711458
59,0.59,0.02160130005580778
60,0.6,0.021644545901765355
61,0.61,0.021731297501820922
62,0.62,0.021818396803331926
63,0.63,0.02190584519988998
64,0.64,0.021993644090672216
65,0.65,0.02208179488046369
66,0.66,0.02217029897967988
67,0.67,0.022259157804389196
68,0.68,0.022348372776335664
69,0.6900000000000001,0.022482866134419098
70,0.7000000000000001,0.022572977732040426
71,0.71,0.022708822771297113
72,0.72,0.02284548533117115
73,0.73,0.023028982284148392
74,0.74,0.023213953100834992
75,0.75,0.023400409619434216
76,0.76,0.02363558772473284
77,0.77,0.023825430849816174
78,0.78,0.024016798811622882
79,0.79,0.024209703857776026
80,0.8,0.024404158334272612
81,0.81,0.02460017468627383
82,0.8200000000000001,0.02484741063499535
83,0.8300000000000001,0.02509713134714314
84,0.84,0.025349361795013157
85,0.85,0.025655386715794894
86,0.86,0.025965106059059384
87,0.87,0.026278564424957015
88,0.88,0.026916879323883557
89,0.89,0.02779214938654495
90,0.9,0.030776567920857405
91,0.91,0.04113065533248235
92,0.92,0.0498368055993714
93,0.93,0.05721143696357326
94,0.9400000000000001,0.06918291151118107
95,0.9500000000000001,0.07449663177686719
96,0.96,0.07722736980209989
97,0.97,0.0800582053751625
98,0.98,0.08672602085687463
99,0.99,0.11383545797325695
100,1.0,0.4013181381166827
