,cdf,Output Throughput
0,0.0,29.107638282436444
1,0.01,29.22430204643042
2,0.02,29.636319807141025
3,0.03,29.814672307879587
4,0.04,30.174603765126243
5,0.05,30.235013382273646
6,0.06,30.416968843737266
7,0.07,30.47786367625726
8,0.08,30.722664565219695
9,0.09,30.907554730065282
10,0.1,31.28067978403353
11,0.11,31.406053124477214
12,0.12,31.658309312946972
13,0.13,31.721689311571495
14,0.14,31.848830223500734
15,0.15,32.23331863093885
16,0.16,32.622448695053734
17,0.17,32.75319986141552
18,0.18,32.75319986141552
19,0.19,32.88447508002318
20,0.2,33.01627645128441
21,0.21,33.2149696597692
22,0.22,33.348095657277305
23,0.23,33.41485861154611
24,0.24,33.61595050264383
25,0.25,33.75068363618836
26,0.26,33.88595678175108
27,0.27,34.226516423303046
28,0.28,34.295037977704055
29,0.29,34.50142682173228
30,0.3,34.70905772168032
31,0.31,34.84817204209353
32,0.32,34.91793815228792
33,0.33,35.05788966797693
34,0.34,35.198402111022496
35,0.35000000000000003,35.339477729628165
36,0.36,35.48111878100839
37,0.37,35.55215205184124
38,0.38,35.55215205184124
39,0.39,35.623327531424515
40,0.4,35.6946455044604
41,0.41000000000000003,35.766106256221086
42,0.42,35.90945723986225
43,0.43,36.05338277596838
44,0.44,36.12556172046482
45,0.45,36.270353405925924
46,0.46,36.48862977339375
47,0.47000000000000003,37.225749238728305
48,0.48,37.59987436374385
49,0.49,37.750575111994586
50,0.5,37.82615183894552
51,0.51,37.90187987065511
52,0.52,38.12997482649355
53,0.53,38.28280022376868
54,0.54,38.66754889135929
55,0.55,38.8225288919459
56,0.56,39.05616434863997
57,0.5700000000000001,39.212701924648975
58,0.58,39.36986690514359
59,0.59,39.606796262836106
60,0.6,39.68608914824719
61,0.61,39.845151470422216
62,0.62,40.084941108720805
63,0.63,40.40690689089165
64,0.64,40.487801599381925
65,0.65,40.731458730619785
66,0.66,40.89471090664214
67,0.67,41.05861739934763
68,0.68,41.388403835355575
69,0.6900000000000001,41.63748082513196
70,0.7000000000000001,41.88805676971418
71,0.71,42.14014068986939
72,0.72,42.22450533589516
73,0.73,42.309038880111146
74,0.74,42.393741660651905
75,0.75,42.648868811730225
76,0.76,42.819805990397306
77,0.77,43.336739230849844
78,0.78,43.59754137720183
79,0.79,43.94772067451362
80,0.8,44.12386366705374
81,0.81,44.47827043141523
82,0.8200000000000001,44.65653987375613
83,0.8300000000000001,45.19564670365433
84,0.84,45.28612847883683
85,0.85,45.558662123888844
86,0.86,45.74126178911519
87,0.87,46.10865963783521
88,0.88,46.38614330671266
89,0.89,46.5720595264628
90,0.9,46.758720900655646
91,0.91,46.85233195350981
92,0.92,47.1342910706917
93,0.93,47.89450547864771
94,0.9400000000000001,48.37585342237466
95,0.9500000000000001,49.15609260564148
96,0.96,49.749519354102645
97,0.97,51.2646182930898
98,0.98,53.25016083712919
99,0.99,58.96834998281604
100,1.0,152.17043491294038
