,cdf,Time to First Chunk
0,0.0,0.05084357619408898
1,0.01,0.10341541401211014
2,0.02,0.10893529041054638
3,0.03,0.1159030494041653
4,0.04,0.12063314419005078
5,0.05,0.1286060808033118
6,0.06,0.14099918722241173
7,0.07,0.14587559031474076
8,0.08,0.1506191022032923
9,0.09,0.15897614602756968
10,0.1,0.1621876782908676
11,0.11,0.16645985701040752
12,0.12,0.17084456900746897
13,0.13,0.17499443929850303
14,0.14,0.1781728602368647
15,0.15,0.18068482383406423
16,0.16,0.18359903349453494
17,0.17,0.1854442350757946
18,0.18,0.18881245547197503
19,0.19,0.1930123604522527
20,0.2,0.19651804057719424
21,0.21,0.19809649081050018
22,0.22,0.1996876192952873
23,0.23,0.20129152786438959
24,0.24,0.20372157814994943
25,0.25,0.20700734049840291
26,0.26,0.20992582596804063
27,0.27,0.2154554732003914
28,0.28,0.21936878718939543
29,0.29,0.22335317863189402
30,0.3,0.22695557299492955
31,0.31,0.23154038123957085
32,0.32,0.237639376550866
33,0.33,0.24341171449791046
34,0.34,0.2503235590636258
35,0.35000000000000003,0.25589170423585045
36,0.36,0.26106106130355294
37,0.37,0.2674023196106991
38,0.38,0.27720418131611796
39,0.39,0.28507558642977704
40,0.4,0.28909471422853333
41,0.41000000000000003,0.29730375927650554
42,0.42,0.30270368225306477
43,0.43,0.30635800977148203
44,0.44,0.30820168393614206
45,0.45,0.3100564534021066
46,0.46,0.3119223849413211
47,0.47000000000000003,0.31317257360823153
48,0.48,0.3144277730463412
49,0.49,0.3156880033388813
50,0.5,0.3175878257599865
51,0.51,0.3188607215817742
52,0.52,0.32077963754203814
53,0.53,0.3227101016115966
54,0.54,0.32465218328741086
55,0.55,0.3272598182554177
56,0.56,0.3292292802991845
57,0.5700000000000001,0.33121059464050046
58,0.58,0.3332038326069433
59,0.59,0.33588015517647485
60,0.6,0.3372263668743648
61,0.61,0.33857797420491603
62,0.62,0.340615549342025
63,0.63,0.3426653866838716
64,0.64,0.3468021436035349
65,0.65,0.350287564259524
66,0.66,0.35380801398719924
67,0.67,0.35664983115870835
68,0.68,0.3602342227531751
69,0.6900000000000001,0.3624021260184165
70,0.7000000000000001,0.3653129718556954
71,0.71,0.36824719786345367
72,0.72,0.37120499183328265
73,0.73,0.37418654306513205
74,0.74,0.37794718160340857
75,0.75,0.3802216821292739
76,0.76,0.3848118296483327
77,0.77,0.3879026722015318
78,0.78,0.39180116017555705
79,0.79,0.39494814164795633
80,0.8,0.39891743779082556
81,0.81,0.402121577832632
82,0.8200000000000001,0.41519757280188396
83,0.8300000000000001,0.4210512206982999
84,0.84,0.426987396036926
85,0.85,0.43041699645892095
86,0.86,0.4347427606383424
87,0.87,0.4453028040573186
88,0.88,0.44977817314040464
89,0.89,0.4588642980117241
90,0.9,0.47001026143917013
91,0.91,0.4872388912785135
92,0.92,0.4990740828289376
93,0.93,0.5061102606548165
94,0.9400000000000001,0.5101753829034544
95,0.9500000000000001,0.5184038439210604
96,0.96,0.552666409283212
97,0.97,0.5683597555362344
98,0.98,0.58333089562673
99,0.99,0.6268796793879171
100,1.0,0.8547035867360331
