,cdf,End to End Latency
0,0.0,2.9124651592566972
1,0.01,5.119209560065252
2,0.02,5.864985968363993
3,0.03,6.896404188510802
4,0.04,7.68292381406967
5,0.05,8.223535304665846
6,0.06,8.50794313551592
7,0.07,8.767048666281621
8,0.08,9.16141129508
9,0.09,9.806057049229992
10,0.1,10.644041886544015
11,0.11,11.393013435593469
12,0.12,11.857971292390696
13,0.13,12.09751828314596
14,0.14,12.64169332923948
15,0.15,12.974687634289394
16,0.16,13.105085456562536
17,0.17,13.531230286753546
18,0.18,13.859908282749332
19,0.19,13.999202723426244
20,0.2,14.1965699744448
21,0.21,14.541409288411858
22,0.22,14.687552930358212
23,0.23,14.835165340816452
24,0.24,14.95432269718214
25,0.25,15.19551634446902
26,0.26,15.409749779612914
27,0.27,15.910836569537713
28,0.28,16.26475390820981
29,0.29,16.461106781569853
30,0.3,16.593323842983292
31,0.31,16.693183097513522
32,0.32,16.793643308838774
33,0.33,16.860952433013345
34,0.34,16.8947080935399
35,0.35000000000000003,16.962422286585962
36,0.36,17.064502789599942
37,0.37,17.549061189413283
38,0.38,17.796475991051587
39,0.39,18.08350985009381
40,0.4,18.301819277924036
41,0.41000000000000003,18.89694898495482
42,0.42,19.317288786985227
43,0.43,19.62885136541647
44,0.44,19.786512030698223
45,0.45,20.26713286000765
46,0.46,20.552868296348876
47,0.47000000000000003,20.9261696835151
48,0.48,21.477385027032522
49,0.49,21.78018315958325
50,0.5,22.087250280605375
51,0.51,22.26465702278593
52,0.52,22.443488711565614
53,0.53,22.623756792241156
54,0.54,23.034671690915182
55,0.55,23.35942517292192
56,0.56,23.783702003519156
57,0.5700000000000001,24.557088921536373
58,0.58,25.61045280900837
59,0.59,25.971520847532872
60,0.6,26.285056654635955
61,0.61,26.655635570970322
62,0.62,27.031439080693858
63,0.63,27.303109650990756
64,0.64,27.522410635633197
65,0.65,28.360593108424823
66,0.66,28.645621903256057
67,0.67,29.049481162991018
68,0.68,29.22430204643042
69,0.6900000000000001,29.341433400192315
70,0.7000000000000001,29.518011263308665
71,0.71,29.755102533038666
72,0.72,30.969431716511867
73,0.73,31.595055947686337
74,0.74,31.912591645369606
75,0.75,32.104642836679396
76,0.76,32.29784979936916
77,0.77,32.492219488915005
78,0.78,33.08237510283853
79,0.79,33.548785766374806
80,0.8,33.953796535067895
81,0.81,34.08988375956996
82,0.8200000000000001,34.43249290200854
83,0.8300000000000001,34.91793815228792
84,0.84,35.41022743479259
85,0.85,35.6946455044604
86,0.86,35.90945723986225
87,0.87,36.05338277596838
88,0.88,36.270353405925924
89,0.89,36.708219736349946
90,0.9,36.92913120006213
91,0.91,37.30027526323027
92,0.92,37.524749739640455
93,0.93,38.12997482649355
94,0.9400000000000001,39.291205832406035
95,0.9500000000000001,39.5276618047685
96,0.96,39.765540778173616
97,0.97,40.24560203434602
98,0.98,40.976582199748535
99,0.99,41.471263502693624
100,1.0,42.14014068986939
