,cdf,Time Between Chunks
0,0.0,0.0009615126700258273
1,0.01,0.008835283580450003
2,0.02,0.012094530278658418
3,0.03,0.013420096764419964
4,0.04,0.014335706226092027
5,0.05,0.015070713852807076
6,0.06,0.015623143813782043
7,0.07,0.016131169647695245
8,0.08,0.01652300101856939
9,0.09,0.016992183099781375
10,0.1,0.0174397734704088
11,0.11,0.01779208038288807
12,0.12,0.018042921381796924
13,0.13,0.018260740813748913
14,0.14,0.018481189825685865
15,0.15,0.018666928933571365
16,0.16,0.018892281567469155
17,0.17,0.01908215221743059
18,0.18,0.019351181247231664
19,0.19,0.019624003173035816
20,0.2,0.019860909887493217
21,0.21,0.020100676609200927
22,0.22,0.020302691835303904
23,0.23,0.02046576484666739
24,0.24,0.020588928598566522
25,0.25,0.02071283355461296
26,0.26,0.02083748417540145
27,0.27,0.020962884948370824
28,0.28,0.02104690444313434
29,0.29,0.021131260689042444
30,0.3,0.021215955035797776
31,0.31,0.0213009888385126
32,0.32,0.021386363457730474
33,0.33,0.021472080259448016
34,0.34,0.021558140615136834
35,0.35000000000000003,0.021644545901765355
36,0.36,0.021731297501820922
37,0.37,0.021818396803331926
38,0.38,0.02190584519988998
39,0.39,0.021993644090672216
40,0.4,0.02208179488046369
41,0.41000000000000003,0.02217029897967988
42,0.42,0.022259157804389196
43,0.43,0.022393114263375376
44,0.44,0.022482866134419098
45,0.45,0.022663450498027784
46,0.46,0.022799840005834144
47,0.47000000000000003,0.02298297033153271
48,0.48,0.023167571576157994
49,0.49,0.023353655554260517
50,0.5,0.02354123417528636
51,0.51,0.02377782759137498
52,0.52,0.023968813199611645
53,0.53,0.024161332821097153
54,0.54,0.024355398777161173
55,0.55,0.024551023488099455
56,0.56,0.024748219473968578
57,0.5700000000000001,0.0249469993553874
58,0.58,0.02509713134714314
59,0.59,0.02524816683894022
60,0.6,0.025450962341686013
61,0.61,0.025655386715794894
62,0.62,0.02580978180965111
63,0.63,0.02601708825337182
64,0.64,0.026226059800731324
65,0.65,0.026436709825988915
66,0.66,0.026755861530700437
67,0.67,0.02702476249964745
68,0.68,0.027460636538635508
69,0.6900000000000001,0.027959403599491964
70,0.7000000000000001,0.028926368905165502
71,0.71,0.031587252184406465
72,0.72,0.03568582917052709
73,0.73,0.039517898741957595
74,0.74,0.042129732362595984
75,0.75,0.044289770669018014
76,0.76,0.04684075974714052
77,0.77,0.049439701556267444
78,0.78,0.05125195628209493
79,0.79,0.05291854260686045
80,0.8,0.0547487102120296
81,0.81,0.05664217346552936
82,0.8200000000000001,0.05871844098561578
83,0.8300000000000001,0.06148257795005675
84,0.84,0.06373627465409604
85,0.85,0.06713824680252445
86,0.86,0.07015828427577232
87,0.87,0.07215047744902064
88,0.88,0.07405099009961516
89,0.89,0.07569816491833375
90,0.9,0.07707306936293484
91,0.91,0.07878746668409421
92,0.92,0.08086280398518435
93,0.93,0.08382689952081433
94,0.9400000000000001,0.08830122405588647
95,0.9500000000000001,0.09527371842218063
96,0.96,0.10320878980828974
97,0.97,0.11292840704842126
98,0.98,0.1278367543493902
99,0.99,0.14912041659875017
100,1.0,0.5417228775491246
