,cdf,Time to First Chunk
0,0.0,0.047216988860426745
1,0.01,0.09413726577558001
2,0.02,0.10055994459475051
3,0.03,0.10445475655019301
4,0.04,0.10850041942574477
5,0.05,0.11270277586550731
6,0.06,0.11613508754111058
7,0.07,0.1201515752327741
8,0.08,0.12307009617479844
9,0.09,0.12707203003549972
10,0.1,0.1309419507981784
11,0.11,0.13466013836739796
12,0.12,0.13683203010563819
13,0.13,0.14071747056462464
14,0.14,0.14442410345775686
15,0.15,0.1506191022032923
16,0.16,0.15551686131708756
17,0.17,0.1602530564529447
18,0.18,0.16251237834750595
19,0.19,0.1648035532097187
20,0.2,0.1681328069466118
21,0.21,0.17050322121724426
22,0.22,0.1739476159243625
23,0.23,0.1760475624955576
24,0.24,0.1781728602368647
25,0.25,0.18068482383406423
26,0.26,0.18396659912715668
27,0.27,0.1869337395266882
28,0.28,0.18956921806228094
29,0.29,0.1930123604522527
30,0.3,0.19612539713947758
31,0.31,0.19809649081050018
32,0.32,0.20088934698953562
33,0.33,0.20250290794146134
34,0.34,0.20659373941848602
35,0.35000000000000003,0.20908779955502088
36,0.36,0.2120356163010872
37,0.37,0.2154554732003914
38,0.38,0.21805651478287055
39,0.39,0.2215734808922789
40,0.4,0.2251471710607095
41,0.41000000000000003,0.22740993850643093
42,0.42,0.22969544715067292
43,0.43,0.2329338000677104
44,0.44,0.23669071731179986
45,0.45,0.24050822871257613
46,0.46,0.24341171449791046
47,0.47000000000000003,0.24585804371838563
48,0.48,0.24832895896450582
49,0.49,0.2523341799666505
50,0.5,0.2569173212612275
51,0.51,0.2600189024182682
52,0.52,0.2636847694677737
53,0.53,0.2679376595898997
54,0.54,0.27117228149925954
55,0.55,0.2783152190057239
56,0.56,0.28167512185208793
57,0.5700000000000001,0.28450600483850874
58,0.58,0.2885171024118929
59,0.59,0.29375743349359745
60,0.6,0.2996917292909348
61,0.61,0.30330969563094884
62,0.62,0.3088187043244026
63,0.63,0.3119223849413211
64,0.64,0.3156880033388813
65,0.65,0.3188607215817742
66,0.66,0.3227101016115966
67,0.67,0.3272598182554177
68,0.68,0.331873678914055
69,0.6900000000000001,0.3372263668743648
70,0.7000000000000001,0.340615549342025
71,0.71,0.3461092322277037
72,0.72,0.35239560815532
73,0.73,0.3573638448347018
74,0.74,0.3602342227531751
75,0.75,0.3645830758080317
76,0.76,0.37120499183328265
77,0.77,0.3764384119251212
78,0.78,0.3825098706858852
79,0.79,0.3879026722015318
80,0.8,0.39337150393343134
81,0.81,0.39891743779082556
82,0.8200000000000001,0.40616296823187664
83,0.8300000000000001,0.41354009911552286
84,0.84,0.42358512297224105
85,0.85,0.4321421129526276
86,0.86,0.4382346528327798
87,0.87,0.44619430116253844
88,0.88,0.4533908310940673
89,0.89,0.4597829452549909
90,0.9,0.47378542531036405
91,0.91,0.48529382778544905
92,0.92,0.49410821108627984
93,0.93,0.5142731565725064
94,0.9400000000000001,0.5363326430678552
95,0.9500000000000001,0.5615801949281531
96,0.96,0.581002231700739
97,0.97,0.6010959722046929
98,0.98,0.6281346937610661
99,0.99,0.6616618609077805
100,1.0,0.7550278872449546
