,cdf,Session Duration
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,8.593449414215304
4,0.04,8.802187102681108
5,0.05,17.796475991051587
6,0.06,18.821512138145472
7,0.07,19.905588013294363
8,0.08,22.087250280605375
9,0.09,23.034671690915182
10,0.1,25.10333169881963
11,0.11,25.10333169881963
12,0.12,25.25440450456911
13,0.13,25.406386472214354
14,0.14,25.55928307312625
15,0.15,25.61045280900837
16,0.16,25.713099811602593
17,0.17,25.971520847532872
18,0.18,26.075615015164104
19,0.19,26.337679390681256
20,0.2,26.60237755784151
21,0.21,26.655635570970322
22,0.22,26.655635570970322
23,0.23,26.709000206748026
24,0.24,26.869735986699773
25,0.25,26.923529251938415
26,0.26,27.085556075850388
27,0.27,27.13978141333958
28,0.28,27.194115310062983
29,0.29,27.522410635633197
30,0.3,27.68804155050934
31,0.31,27.85466923853611
32,0.32,27.966311087546437
33,0.33,28.645621903256057
34,0.34,28.81801234629703
35,0.35000000000000003,29.165911832551437
36,0.36,29.165911832551437
37,0.37,29.22430204643042
38,0.38,29.341433400192315
39,0.39,29.341433400192315
40,0.4,29.459034217827526
41,0.41000000000000003,30.1143148465146
42,0.42,30.722664565219695
43,0.43,30.722664565219695
44,0.44,30.907554730065282
45,0.45,31.28067978403353
46,0.46,31.468928105707406
47,0.47000000000000003,31.78519619708015
48,0.48,31.78519619708015
49,0.49,31.976480717732706
50,0.5,31.976480717732706
51,0.51,32.104642836679396
52,0.52,32.16891639591199
53,0.53,32.23331863093885
54,0.54,32.29784979936916
55,0.55,32.36251015932786
56,0.56,32.36251015932786
57,0.5700000000000001,32.36251015932786
58,0.58,32.42729996945664
59,0.59,32.622448695053734
60,0.6,32.687758902651446
61,0.61,32.75319986141552
62,0.62,32.75319986141552
63,0.63,32.81877183311004
64,0.64,32.81877183311004
65,0.65,32.88447508002318
66,0.66,32.950309864968155
67,0.67,33.01627645128441
68,0.68,33.2149696597692
69,0.6900000000000001,33.2814660955245
70,0.7000000000000001,33.61595050264383
71,0.71,33.68324970284932
72,0.72,33.88595678175108
73,0.73,33.953796535067895
74,0.74,34.021772103706674
75,0.75,34.08988375956996
76,0.76,34.08988375956996
77,0.77,34.158131775104636
78,0.78,34.158131775104636
79,0.79,34.226516423303046
80,0.8,34.226516423303046
81,0.81,34.226516423303046
82,0.8200000000000001,34.295037977704055
83,0.8300000000000001,34.36369671239413
84,0.84,34.57049874730132
85,0.85,34.77854532472673
86,0.86,34.98784393437458
87,0.87,35.05788966797693
88,0.88,35.198402111022496
89,0.89,35.766106256221086
90,0.9,35.90945723986225
91,0.91,36.12556172046482
92,0.92,36.12556172046482
93,0.93,36.19788516735264
94,0.9400000000000001,36.34296672605789
95,0.9500000000000001,36.561680083250394
96,0.96,36.634876639973626
97,0.97,36.708219736349946
98,0.98,36.78170966575206
99,0.99,36.85534672213993
100,1.0,37.1513721173722
