,cdf,Output Throughput
0,0.0,25.304963872946626
1,0.01,25.457250108795368
2,0.02,25.66172498680418
3,0.03,25.713099811602593
4,0.04,25.7645774889031
5,0.05,25.816158224616622
6,0.06,25.919629696988366
7,0.07,26.023515884264672
8,0.08,26.127818448627895
9,0.09,26.180126393469997
10,0.1,26.285056654635955
11,0.11,26.337679390681256
12,0.12,26.443241126153197
13,0.13,26.549225954329337
14,0.14,26.60237755784151
15,0.15,26.655635570970322
16,0.16,26.81605020051256
17,0.17,26.977430211401757
18,0.18,27.13978141333958
19,0.19,27.68804155050934
20,0.2,28.417371072605857
21,0.21,28.70297049565497
22,0.22,28.991440241586453
23,0.23,29.165911832551437
24,0.24,29.341433400192315
25,0.25,29.459034217827526
26,0.26,29.755102533038666
27,0.27,30.0541463852828
28,0.28,30.845801373961255
29,0.29,32.622448695053734
30,0.3,34.295037977704055
31,0.31,34.57049874730132
32,0.32,34.98784393437458
33,0.33,35.198402111022496
34,0.34,35.55215205184124
35,0.35000000000000003,35.6946455044604
36,0.36,35.90945723986225
37,0.37,36.05338277596838
38,0.38,36.12556172046482
39,0.39,36.19788516735264
40,0.4,36.34296672605789
41,0.41000000000000003,36.48862977339375
42,0.42,36.561680083250394
43,0.43,36.78170966575206
44,0.44,36.92913120006213
45,0.45,37.1513721173722
46,0.46,37.374950488982456
47,0.47000000000000003,37.449775214686134
48,0.48,37.524749739640455
49,0.49,37.67514938749509
50,0.5,37.750575111994586
51,0.51,37.82615183894552
52,0.52,37.82615183894552
53,0.53,37.90187987065511
54,0.54,37.9777595100358
55,0.55,38.05379106060644
56,0.56,38.12997482649355
57,0.5700000000000001,38.20631111243247
58,0.58,38.20631111243247
59,0.59,38.28280022376868
60,0.6,38.35944246645889
61,0.61,38.35944246645889
62,0.62,38.43623814707242
63,0.63,38.51318757279229
64,0.64,38.5902910514165
65,0.65,38.5902910514165
66,0.66,38.66754889135929
67,0.67,38.744961401652304
68,0.68,38.8225288919459
69,0.6900000000000001,38.900251672510336
70,0.7000000000000001,38.97813005423709
71,0.71,39.05616434863997
72,0.72,39.13435486785647
73,0.73,39.13435486785647
74,0.74,39.212701924648975
75,0.75,39.291205832406035
76,0.76,39.36986690514359
77,0.77,39.448685457506215
78,0.78,39.5276618047685
79,0.79,39.606796262836106
80,0.8,39.68608914824719
81,0.81,39.845151470422216
82,0.8200000000000001,39.92492154343608
83,0.8300000000000001,40.084941108720805
84,0.84,40.1651912410706
85,0.85,40.32617381019056
86,0.86,40.487801599381925
87,0.87,40.65007719469447
88,0.88,40.81300319254295
89,0.89,40.976582199748535
90,0.9,41.305709721798415
91,0.91,41.97191674322714
92,0.92,43.68482374232135
93,0.93,45.558662123888844
94,0.9400000000000001,47.41794702857384
95,0.9500000000000001,48.56974442417677
96,0.96,49.94891602546512
97,0.97,52.19573665795356
98,0.98,57.68521212474681
99,0.99,66.88675068782601
100,1.0,120.42186230541394
