,cdf,Normalized End to End Latency
0,0.0,0.005644903221327004
1,0.01,0.0058870384850229175
2,0.02,0.006005964591249252
3,0.03,0.0069500796687990965
4,0.04,0.007439124337266453
5,0.05,0.007836193258244726
6,0.06,0.008074840952642713
7,0.07,0.008270981472466509
8,0.08,0.008320756553811835
9,0.09,0.00843806643780061
10,0.1,0.008522870443777406
11,0.11,0.00860852674446919
12,0.12,0.00872989374603653
13,0.13,0.008782430578913203
14,0.14,0.009177485122600193
15,0.15,0.009552025522953048
16,0.16,0.00984292810699602
17,0.17,0.010001681651250902
18,0.18,0.010326911497559349
19,0.19,0.010535529018384658
20,0.2,0.010641412880810925
21,0.21,0.010748360894102584
22,0.22,0.010965492260357958
23,0.23,0.011254333824511598
24,0.24,0.011550783751992826
25,0.25,0.011666871097543038
26,0.26,0.011737082771920364
27,0.27,0.01190255760698327
28,0.28,0.01192638655114139
29,0.29,0.011974187651746066
30,0.3,0.01199815999939721
31,0.31,0.012022180339736344
32,0.32,0.012046248768844926
33,0.33,0.012118743552489568
34,0.34,0.0121430053013434
35,0.35000000000000003,0.012265044574409346
36,0.36,0.0123142030204406
37,0.37,0.0123142030204406
38,0.38,0.012338856079540583
39,0.39,0.012388310362971326
40,0.4,0.012413111785119417
41,0.41000000000000003,0.012512814993719123
42,0.42,0.01253786567438723
43,0.43,0.012588117590665422
44,0.44,0.012613319027283364
45,0.45,0.012638570917227877
46,0.46,0.012663873361506612
47,0.47000000000000003,0.01279114744735968
48,0.48,0.012842414520027386
49,0.49,0.012868125059607022
50,0.5,0.012997451909840904
51,0.51,0.013023472834585331
52,0.52,0.013023472834585331
53,0.53,0.013049545853273191
54,0.54,0.013075671070196661
55,0.55,0.013101848589856717
56,0.56,0.013101848589856717
57,0.5700000000000001,0.013128078516963538
58,0.58,0.013180696013406776
59,0.59,0.013207083793213397
60,0.6,0.013207083793213397
61,0.61,0.01323352440140802
62,0.62,0.01323352440140802
63,0.63,0.013260017943753182
64,0.64,0.013260017943753182
65,0.65,0.01328656452622316
66,0.66,0.013313164255004388
67,0.67,0.013313164255004388
68,0.68,0.013313164255004388
69,0.6900000000000001,0.013313164255004388
70,0.7000000000000001,0.013339817236495882
71,0.71,0.013339817236495882
72,0.72,0.013339817236495882
73,0.73,0.013366523577309688
74,0.74,0.013420096764419964
75,0.75,0.013500859417599022
76,0.76,0.013554971024371348
77,0.77,0.013554971024371348
78,0.78,0.01358210810349922
79,0.79,0.013746075290919292
80,0.8,0.013828799695279554
81,0.81,0.014079971942123988
82,0.8200000000000001,0.014108160074140246
83,0.8300000000000001,0.014164705749241335
84,0.84,0.014249949487635409
85,0.85,0.014364406338656776
86,0.86,0.014508771070787758
87,0.87,0.014683925204981843
88,0.88,0.014920757694717035
89,0.89,0.014920757694717035
90,0.9,0.014950629081493246
91,0.91,0.015010551382498934
92,0.92,0.015070713852807076
93,0.93,0.01513111745501912
94,0.9400000000000001,0.015405943676541549
95,0.9500000000000001,0.015436786406624717
96,0.96,0.015436786406624717
97,0.97,0.015467690883915258
98,0.98,0.015467690883915258
99,0.99,0.016195823569475656
100,1.0,0.01626073662495146
