,cdf,Time Between Chunks
0,0.0,1.206738408509033e-05
1,0.01,0.0053374768144454875
2,0.02,0.005489038172906209
3,0.03,0.0055887354771758145
4,0.04,0.006597911142084989
5,0.05,0.006880925197701588
6,0.06,0.006977935671623941
7,0.07,0.00720484080869643
8,0.08,0.007544004561479118
9,0.09,0.007650363435722648
10,0.1,0.007742720864020072
11,0.11,0.007820536528458022
12,0.12,0.007914948336177091
13,0.13,0.00802653694775217
14,0.14,0.008107205012208357
15,0.15,0.008188683804462284
16,0.16,0.008287539993932908
17,0.17,0.008404381575458955
18,0.18,0.008660333186110461
19,0.19,0.008835283580450003
20,0.2,0.008977785137674266
21,0.21,0.009104358115283404
22,0.22,0.009232715577419089
23,0.23,0.009344175624264752
24,0.24,0.009532940556873218
25,0.25,0.010122424881781077
26,0.26,0.010472505084140854
27,0.27,0.010620151316613502
28,0.28,0.01072688564756092
29,0.29,0.010813044939111494
30,0.3,0.010878118255165542
31,0.31,0.010943583184912693
32,0.32,0.010987445197816132
33,0.33,0.011031483010194344
34,0.34,0.011075697326653724
35,0.35000000000000003,0.011120088854624748
36,0.36,0.011164658304373295
37,0.37,0.011209406389011986
38,0.38,0.011254333824511598
39,0.39,0.011276865023359462
40,0.4,0.011322062833876125
41,0.41000000000000003,0.011367441797760437
42,0.42,0.011413002641077271
43,0.43,0.011435851495213556
44,0.44,0.011481686525419796
45,0.45,0.011527705262977854
46,0.46,0.011550783751992826
47,0.47000000000000003,0.011597079432065257
48,0.48,0.01162029680830563
49,0.49,0.011666871097543038
50,0.5,0.01171363205709135
51,0.51,0.011737082771920364
52,0.52,0.011784125140703235
53,0.53,0.011831356055865461
54,0.54,0.011855042454375702
55,0.55,0.011878776273103181
56,0.56,0.01192638655114139
57,0.5700000000000001,0.011950263200893424
58,0.58,0.01199815999939721
59,0.59,0.012022180339736344
60,0.6,0.012046248768844926
61,0.61,0.012070365382996768
62,0.62,0.012094530278658418
63,0.63,0.012118743552489568
64,0.64,0.0121430053013434
65,0.65,0.012167315622267012
66,0.66,0.012191674612501781
67,0.67,0.01221608236948377
68,0.68,0.012240538990844098
69,0.6900000000000001,0.012265044574409346
70,0.7000000000000001,0.012289599218201957
71,0.71,0.0123142030204406
72,0.72,0.012338856079540583
73,0.73,0.01236355849411424
74,0.74,0.012388310362971326
75,0.75,0.012413111785119417
76,0.76,0.01246286368631037
77,0.77,0.012487814364361043
78,0.78,0.01253786567438723
79,0.79,0.012562966506568189
80,0.8,0.012613319027283364
81,0.81,0.01268922646132945
82,0.8200000000000001,0.01279114744735968
83,0.8300000000000001,0.012945565926055102
84,0.84,0.013101848589856717
85,0.85,0.013207083793213397
86,0.86,0.013313164255004388
87,0.87,0.013420096764419964
88,0.88,0.013500859417599022
89,0.89,0.01358210810349922
90,0.9,0.013663845747083996
91,0.91,0.013746075290919292
92,0.92,0.013828799695279554
93,0.93,0.013912021938254242
94,0.9400000000000001,0.01399574501585511
95,0.9500000000000001,0.014136404638853238
96,0.96,0.014278477915038083
97,0.97,0.014479782517199776
98,0.98,0.015100885452111988
99,0.99,0.027903540655237234
100,1.0,0.2528393535001172
