,cdf,Intra-session Think Time
0,0.0,5.365135796406816e-05
1,0.01,0.00018209111389987228
2,0.02,0.00025176781547498367
3,0.03,0.0004842045849721331
4,0.04,0.0007458374325552428
5,0.05,0.0009538512526422112
6,0.06,0.0011396856969698374
7,0.07,0.0013109506573344744
8,0.08,0.0013892340970721431
9,0.09,0.0014633855238936164
10,0.1,0.0014989316354569859
11,0.11,0.0015109711865472963
12,0.12,0.0015726351114211626
13,0.13,0.0015916204231336613
14,0.14,0.0016698814690850733
15,0.15,0.0016799308793319064
16,0.16,0.0017172989123305313
17,0.17,0.0017449966955423953
18,0.18,0.0017731412077362314
19,0.19,0.0017873832342942782
20,0.2,0.0017981397746369746
21,0.21,0.0018162113858668045
22,0.22,0.0018455044977831155
23,0.23,0.0018529013019858475
24,0.24,0.0018790243636777604
25,0.25,0.0018979088788143121
26,0.26,0.0019169831865468684
27,0.27,0.001932380564564486
28,0.28,0.001955708828761944
29,0.29,0.001971417254553136
30,0.3,0.0019753640358435333
31,0.31,0.0019952167811065446
32,0.32,0.002043681247329785
33,0.33,0.002055980198871195
34,0.34,0.0020849663610131813
35,0.35000000000000003,0.0021398863710431824
36,0.36,0.0022272168202254377
37,0.37,0.00229046018756829
38,0.38,0.0023227521573124885
39,0.39,0.0023791725646281274
40,0.4,0.0024127152425974705
41,0.41000000000000003,0.0024369634420353115
42,0.42,0.0024762684719448246
43,0.43,0.0025011553921703185
44,0.44,0.0025061627102727618
45,0.45,0.0025364178406022428
46,0.46,0.002551682099718528
47,0.47000000000000003,0.0025773269397574763
48,0.48,0.002608441185510322
49,0.49,0.0026452161988020626
50,0.5,0.0026664628085986994
51,0.51,0.0026771500235758337
52,0.52,0.00269326121432638
53,0.53,0.0027094693628361534
54,0.54,0.002747668718215662
55,0.55,0.002764204293154923
56,0.56,0.002786406625819246
57,0.5700000000000001,0.0028370160805984714
58,0.58,0.0028712653697262336
59,0.59,0.002923416112385909
60,0.6,0.0029410093418333052
61,0.61,0.0029587084480052206
62,0.62,0.002988443972222496
63,0.63,0.003018478343526609
64,0.64,0.0030427230277885464
65,0.65,0.003054918298245344
66,0.66,0.003097987952890889
67,0.67,0.0031041901309747546
68,0.68,0.0031228712653473805
69,0.6900000000000001,0.003173239090473852
70,0.7000000000000001,0.0032179768865101526
71,0.71,0.0032373427939090043
72,0.72,0.003263345416738586
73,0.73,0.0032829843536793593
74,0.74,0.00332261750243027
75,0.75,0.003349305059239268
76,0.76,0.003382966145977034
77,0.77,0.003423806304210661
78,0.78,0.003465139496797159
79,0.79,0.003563534537684102
80,0.8,0.0036065545704334983
81,0.81,0.003672060357977158
82,0.8200000000000001,0.00390693402919959
83,0.8300000000000001,0.003985859358557966
84,0.84,0.004283425163163347
85,0.85,0.004668103983455903
86,0.86,0.004878086365041185
87,0.87,0.004956763511842779
88,0.88,0.005056896810690399
89,0.89,0.005179730483200007
90,0.9,0.005326812525105936
91,0.91,0.00541272703740851
92,0.92,0.005555303449547687
93,0.93,0.0056336246934122645
94,0.9400000000000001,0.0056902435818380415
95,0.9500000000000001,0.005851821997485991
96,0.96,0.005910633806009663
97,0.97,0.005981988708625385
98,0.98,0.0061150508210083745
99,0.99,0.006402913334557142
100,1.0,0.008270981472466509
