,cdf,Normalized End to End Latency
0,0.0,0.006493184575592667
1,0.01,0.017231746775903854
2,0.02,0.018629632372265528
3,0.03,0.019584794375487293
4,0.04,0.019940512652971382
5,0.05,0.02046576484666739
6,0.06,0.02083748417540145
7,0.07,0.021215955035797776
8,0.08,0.02142917900018838
9,0.09,0.02151506740711458
10,0.1,0.02160130005580778
11,0.11,0.021774803602925667
12,0.12,0.02190584519988998
13,0.13,0.021993644090672216
14,0.14,0.02208179488046369
15,0.15,0.022214683962622186
16,0.16,0.022348372776335664
17,0.17,0.022482866134419098
18,0.18,0.02252787687743095
19,0.19,0.022663450498027784
20,0.2,0.02284548533117115
21,0.21,0.02298297033153271
22,0.22,0.02344725728633999
23,0.23,0.02368290621867625
24,0.24,0.02387312941007607
25,0.25,0.024016798811622882
26,0.26,0.024113058429846207
27,0.27,0.024258171733367175
28,0.28,0.024453015508115003
29,0.29,0.024698772482012597
30,0.3,0.02484741063499535
31,0.31,0.0249469993553874
32,0.32,0.024996943298040815
33,0.33,0.02509713134714314
34,0.34,0.02524816683894022
35,0.35000000000000003,0.02529871371949866
36,0.36,0.025349361795013157
37,0.37,0.025450962341686013
38,0.38,0.025655386715794894
39,0.39,0.025913227725275052
40,0.4,0.02601708825337182
41,0.41000000000000003,0.02606917451614132
42,0.42,0.026278564424957015
43,0.43,0.026436709825988915
44,0.44,0.026542668476635518
45,0.45,0.026595806952064222
46,0.46,0.026809426819050193
47,0.47000000000000003,0.026916879323883557
48,0.48,0.026970766970177622
49,0.49,0.02718739854909769
50,0.5,0.027296365969166802
51,0.51,0.027405770131964907
52,0.52,0.027515612787962093
53,0.53,0.027625895694644402
54,0.54,0.027681202793132183
55,0.55,0.02779214938654495
56,0.56,0.027903540655237234
57,0.5700000000000001,0.028071465225079487
58,0.58,0.028183975995008898
59,0.59,0.028410352175812174
60,0.6,0.028638546630064335
61,0.61,0.02881089449384189
62,0.62,0.028926368905165502
63,0.63,0.028984279553624294
64,0.64,0.029158708051296542
65,0.65,0.02933418626630761
66,0.66,0.029392913365939858
67,0.67,0.029510720515896368
68,0.68,0.029628999838325495
69,0.6900000000000001,0.02980730828721308
70,0.7000000000000001,0.029866982578078374
71,0.71,0.02998668980313356
72,0.72,0.03010687681618519
73,0.73,0.030167150843845223
74,0.74,0.03040945605993523
75,0.75,0.030592461324073388
76,0.76,0.030776567920857405
77,0.77,0.030899920774896065
78,0.78,0.031023768028655918
79,0.79,0.031210470245606282
80,0.8,0.03146115549514405
81,0.81,0.031650489926517374
82,0.8200000000000001,0.0319047094529386
83,0.8300000000000001,0.03203258391179361
84,0.84,0.03203258391179361
85,0.85,0.03216097089301623
86,0.86,0.03228987245080231
87,0.87,0.03248419413236084
88,0.88,0.032549227554047225
89,0.89,0.03294217136321616
90,0.9,0.033206765788853364
91,0.91,0.033339858905148255
92,0.92,0.03347348546025249
93,0.93,0.033540499445157905
94,0.9400000000000001,0.03414969494958049
95,0.9500000000000001,0.03428656733728183
96,0.96,0.03511939923823797
97,0.97,0.03511939923823797
98,0.98,0.03518970834582203
99,0.99,0.03533074911971233
100,1.0,0.03590058784889573
