,cdf,End to End Latency
0,0.0,1.94448998012015
1,0.01,5.170658488718315
2,0.02,5.578947134409136
3,0.03,5.876727682014373
4,0.04,5.971511605862952
5,0.05,6.141076822258666
6,0.06,6.240124351660217
7,0.07,6.353463621049604
8,0.08,6.430164494903704
9,0.09,6.455936671464263
10,0.1,6.481812143218157
11,0.11,6.5338746299988
12,0.12,6.560062478027002
13,0.13,6.599541183735776
14,0.14,6.62599222410041
15,0.15,6.652549280552659
16,0.16,6.6925845753596445
17,0.17,6.732860804094767
18,0.18,6.75984619109977
19,0.19,6.786939735860144
20,0.2,6.84145303437481
21,0.21,6.896404188510802
22,0.22,7.0357208413896855
23,0.23,7.106431035091334
24,0.24,7.163510515898116
25,0.25,7.19222195212272
26,0.26,7.23550501761045
27,0.27,7.264505008663007
28,0.28,7.322854153566432
29,0.29,7.4112577938774935
30,0.3,7.455859025398745
31,0.31,7.485742197962293
32,0.32,7.500728668829085
33,0.33,7.530791679462657
34,0.34,7.560975183004087
35,0.35000000000000003,7.576112270457551
36,0.36,7.60647741947226
37,0.37,7.621705602494227
38,0.38,7.68292381406967
39,0.39,7.760138507963147
40,0.4,7.791241236349044
41,0.41000000000000003,7.82246862484404
42,0.42,7.869544538799241
43,0.43,7.9327534145685865
44,0.44,7.948634802785942
45,0.45,7.980493026586462
46,0.46,8.044593050394523
47,0.47000000000000003,8.076835876004495
48,0.48,8.093005717598098
49,0.49,8.141709734075786
50,0.5,8.190706853178607
51,0.51,8.223535304665846
52,0.52,8.25649533298111
53,0.53,8.289587465485916
54,0.54,8.306183236187586
55,0.55,8.339474518405492
56,0.56,8.372899232482553
57,0.5700000000000001,8.389661793508544
58,0.58,8.457048296938083
59,0.59,8.50794313551592
60,0.6,8.593449414215304
61,0.61,8.645165119909176
62,0.62,8.67981504559025
63,0.63,8.697192052688527
64,0.64,8.749532085529808
65,0.65,8.802187102681108
66,0.66,8.819809098882674
67,0.67,8.855158999729996
68,0.68,8.890650583404684
69,0.6900000000000001,8.926284417773203
70,0.7000000000000001,8.944154857048025
71,0.71,8.980003137188218
72,0.72,9.015995097665968
73,0.73,9.052131314353788
74,0.74,9.124838831399506
75,0.75,9.179752458833915
76,0.76,9.216545016993011
77,0.77,9.25348504016731
78,0.78,9.290573119398362
79,0.79,9.346484142086805
80,0.8,9.459317636369587
81,0.81,9.478255209215169
82,0.8200000000000001,9.554385390965288
83,0.8300000000000001,9.592679482417966
84,0.84,9.611884045946328
85,0.85,9.650408592699073
86,0.86,9.689087546298113
87,0.87,9.727921525607947
88,0.88,9.766911151973481
89,0.89,9.884820164268726
90,0.9,9.964215911593758
91,0.91,10.004152608697645
92,0.92,10.024180942248588
93,0.93,10.064357979915881
94,0.9400000000000001,10.226682898130607
95,0.9500000000000001,10.288227465101512
96,0.96,10.517076656543349
97,0.97,10.538131865064955
98,0.98,10.559229226156177
99,0.99,10.58036882420654
100,1.0,10.751016321791406
