,cdf,Output Throughput
0,0.0,24.60625226272063
1,0.01,24.953162616324942
2,0.02,25.053175191928883
3,0.03,25.20394615391064
4,0.04,25.25440450456911
5,0.05,25.406386472214354
6,0.06,25.50821557447864
7,0.07,25.713099811602593
8,0.08,25.816158224616622
9,0.09,25.971520847532872
10,0.1,26.075615015164104
11,0.11,26.180126393469997
12,0.12,26.285056654635955
13,0.13,26.443241126153197
14,0.14,26.549225954329337
15,0.15,26.655635570970322
16,0.16,26.76247167863341
17,0.17,26.977430211401757
18,0.18,27.13978141333958
19,0.19,27.79901555374385
20,0.2,28.022299698332315
21,0.21,28.47426270638485
22,0.22,28.645621903256057
23,0.23,28.875706064708037
24,0.24,29.107638282436444
25,0.25,29.28280915763449
26,0.26,29.459034217827526
27,0.27,29.814672307879587
28,0.28,30.600019320094326
29,0.29,32.04049769614657
30,0.3,33.953796535067895
31,0.31,34.295037977704055
32,0.32,34.57049874730132
33,0.33,34.77854532472673
34,0.34,34.91793815228792
35,0.35000000000000003,35.198402111022496
36,0.36,35.339477729628165
37,0.37,35.48111878100839
38,0.38,35.6946455044604
39,0.39,35.90945723986225
40,0.4,36.12556172046482
41,0.41000000000000003,36.270353405925924
42,0.42,36.48862977339375
43,0.43,36.708219736349946
44,0.44,36.85534672213993
45,0.45,37.003063394656856
46,0.46,37.1513721173722
47,0.47000000000000003,37.30027526323027
48,0.48,37.449775214686134
49,0.49,37.59987436374385
50,0.5,37.67514938749509
51,0.51,37.750575111994586
52,0.52,37.90187987065511
53,0.53,37.90187987065511
54,0.54,37.9777595100358
55,0.55,38.05379106060644
56,0.56,38.12997482649355
57,0.5700000000000001,38.12997482649355
58,0.58,38.20631111243247
59,0.59,38.28280022376868
60,0.6,38.28280022376868
61,0.61,38.35944246645889
62,0.62,38.43623814707242
63,0.63,38.43623814707242
64,0.64,38.51318757279229
65,0.65,38.51318757279229
66,0.66,38.5902910514165
67,0.67,38.5902910514165
68,0.68,38.66754889135929
69,0.6900000000000001,38.744961401652304
70,0.7000000000000001,38.744961401652304
71,0.71,38.8225288919459
72,0.72,38.900251672510336
73,0.73,38.97813005423709
74,0.74,39.05616434863997
75,0.75,39.13435486785647
76,0.76,39.212701924648975
77,0.77,39.36986690514359
78,0.78,39.606796262836106
79,0.79,39.68608914824719
80,0.8,39.765540778173616
81,0.81,39.92492154343608
82,0.8200000000000001,40.084941108720805
83,0.8300000000000001,40.24560203434602
84,0.84,40.40690689089165
85,0.85,40.56885825924053
86,0.86,40.65007719469447
87,0.87,40.81300319254295
88,0.88,40.89471090664214
89,0.89,41.05861739934763
90,0.9,41.22318083124537
91,0.91,42.14014068986939
92,0.92,44.30071264282453
93,0.93,46.29346369970624
94,0.9400000000000001,47.60799873003938
95,0.9500000000000001,48.37585342237466
96,0.96,49.25450320144857
97,0.97,51.676380228367584
98,0.98,55.98035589845489
99,0.99,66.35379118512954
100,1.0,119.7014941570078
