,cdf,Session Duration
0,0.0,6.391699006972676
1,0.01,6.391699006972676
2,0.02,7.2936212320281655
3,0.03,7.2936212320281655
4,0.04,7.560975183004087
5,0.05,7.560975183004087
6,0.06,8.076835876004495
7,0.07,8.389661793508544
8,0.08,8.389661793508544
9,0.09,8.524976054706144
10,0.1,8.524976054706144
11,0.11,8.559144261169687
12,0.12,8.610653517146666
13,0.13,8.610653517146666
14,0.14,8.610653517146666
15,0.15,8.610653517146666
16,0.16,8.66247275778687
17,0.17,8.67981504559025
18,0.18,8.67981504559025
19,0.19,8.926284417773203
20,0.2,8.926284417773203
21,0.21,8.997981121446852
22,0.22,8.997981121446852
23,0.23,8.997981121446852
24,0.24,9.015995097665968
25,0.25,9.015995097665968
26,0.26,9.034045137901533
27,0.27,9.034045137901533
28,0.28,9.070253699367509
29,0.29,9.16141129508
30,0.3,9.16141129508
31,0.31,9.179752458833915
32,0.32,9.179752458833915
33,0.33,9.216545016993011
34,0.34,9.234996558568573
35,0.35000000000000003,9.234996558568573
36,0.36,9.478255209215169
37,0.37,9.478255209215169
38,0.38,9.5735132896459
39,0.39,9.631127057049323
40,0.4,9.631127057049323
41,0.41000000000000003,9.708485118963374
42,0.42,9.708485118963374
43,0.43,9.74739684397753
44,0.44,9.74739684397753
45,0.45,9.865070273830627
46,0.46,10.064357979915881
47,0.47000000000000003,10.064357979915881
48,0.48,10.165506493093956
49,0.49,10.165506493093956
50,0.5,10.308824517083695
51,0.51,10.329462804405184
52,0.52,10.329462804405184
53,0.53,10.622775069587881
54,0.54,10.622775069587881
55,0.55,10.66535127971027
56,0.56,10.729535769699918
57,0.5700000000000001,10.729535769699918
58,0.58,10.794106524393577
59,0.59,10.794106524393577
60,0.6,10.946286843088153
61,0.61,10.946286843088153
62,0.62,10.968201331262502
63,0.63,10.990159692286051
64,0.64,10.990159692286051
65,0.65,11.056298891666769
66,0.66,11.056298891666769
67,0.67,11.167416580085268
68,0.68,11.21217571992615
69,0.6900000000000001,11.21217571992615
70,0.7000000000000001,11.23462251816424
71,0.71,11.23462251816424
72,0.72,11.257114254937344
73,0.73,11.27965102021249
74,0.74,11.27965102021249
75,0.75,11.27965102021249
76,0.76,11.27965102021249
77,0.77,11.30223290413684
78,0.78,11.30223290413684
79,0.79,11.30223290413684
80,0.8,11.30223290413684
81,0.81,11.30223290413684
82,0.8200000000000001,11.324859997038017
83,0.8300000000000001,11.324859997038017
84,0.84,11.324859997038017
85,0.85,11.461577024136483
86,0.86,11.461577024136483
87,0.87,11.461577024136483
88,0.88,11.461577024136483
89,0.89,11.646437256330875
90,0.9,11.81063412888531
91,0.91,11.81063412888531
92,0.92,11.90549818381622
93,0.93,11.90549818381622
94,0.9400000000000001,12.04922484518274
95,0.9500000000000001,12.04922484518274
96,0.96,12.04922484518274
97,0.97,12.219100403925715
98,0.98,12.219100403925715
99,0.99,12.292635415290063
100,1.0,12.366612963151994
