,cdf,Intra-session Think Time
0,0.0,0.0017345580591147777
1,0.01,0.0023134797028645884
2,0.02,0.0024078946327221505
3,0.03,0.002451629180795177
4,0.04,0.0025011553921703185
5,0.05,0.0025721774353823362
6,0.06,0.0026664628085986994
7,0.07,0.0027257750526006397
8,0.08,0.0030856207478565986
9,0.09,0.0031668989524309466
10,0.1,0.0032115473622613805
11,0.11,0.0032764249443812984
12,0.12,0.0033694613045807593
13,0.13,0.003458216141159202
14,0.14,0.003528076764833299
15,0.15,0.0035422173389001925
16,0.16,0.0036065545704334983
17,0.17,0.0036137748999038356
18,0.18,0.003642801058607199
19,0.19,0.003679411830165301
20,0.2,0.0036867780200154823
21,0.21,0.003731285884183365
22,0.22,0.0037387559259935426
23,0.23,0.0037462409228423785
24,0.24,0.003768785943320835
25,0.25,0.003791466640590731
26,0.26,0.0038372383364509996
27,0.27,0.0038526180338118283
28,0.28,0.00390693402919959
29,0.29,0.003914755718947737
30,0.3,0.003930446106909064
31,0.31,0.003938314867883857
32,0.32,0.003977895603595812
33,0.33,0.003985859358557966
34,0.34,0.003985859358557966
35,0.35000000000000003,0.004001834730761234
36,0.36,0.004033977820249958
37,0.37,0.004066379085868234
38,0.38,0.004074519984939039
39,0.39,0.004082677182106084
40,0.4,0.004082677182106084
41,0.41000000000000003,0.0041154696052937
42,0.42,0.004140236658038242
43,0.43,0.0041485254201163975
44,0.44,0.004181846742159024
45,0.45,0.004198607634150749
46,0.46,0.004223875014717697
47,0.47000000000000003,0.0042408043565308525
48,0.48,0.0042408043565308525
49,0.49,0.004257801551349417
50,0.5,0.004274866871129055
51,0.51,0.004343814877213459
52,0.52,0.004343814877213459
53,0.53,0.004352511203293967
54,0.54,0.004369956120496629
55,0.55,0.004378704781398524
56,0.56,0.004405055993453206
57,0.5700000000000001,0.004431565788105116
58,0.58,0.004440437791684907
59,0.59,0.00445823511971037
60,0.6,0.004503041142574111
61,0.61,0.004512056239956642
62,0.62,0.004521089385582181
63,0.63,0.004621655557338817
64,0.64,0.004677449536976337
65,0.65,0.00470559860634213
66,0.66,0.0047719403173437395
67,0.67,0.004781493751412496
68,0.68,0.0048006580358226835
69,0.6900000000000001,0.004848905467359682
70,0.7000000000000001,0.004878086365041185
71,0.71,0.004936976052501553
72,0.72,0.0049468598884424946
73,0.73,0.004996576673518578
74,0.74,0.004996576673518578
75,0.75,0.005148745138961083
76,0.76,0.005179730483200007
77,0.77,0.0051901003139972045
78,0.78,0.005231787657446427
79,0.79,0.005242261706810685
80,0.8,0.005358869485653015
81,0.81,0.005489038172906209
82,0.8200000000000001,0.0055220714135770475
83,0.8300000000000001,0.005599924136789781
84,0.84,0.0059224669067223954
85,0.85,0.005993964661996007
86,0.86,0.006176508124076063
87,0.87,0.00621367858508234
88,0.88,0.00631389708586986
89,0.89,0.00651920933739388
90,0.9,0.0067311978334072455
91,0.91,0.0067311978334072455
92,0.92,0.006826097381523547
93,0.93,0.0068947008237230135
94,0.9400000000000001,0.006922334867471355
95,0.9500000000000001,0.007062175354989411
96,0.96,0.007062175354989411
97,0.97,0.007133151421061933
98,0.98,0.007424260951977208
99,0.99,0.008237963615308814
100,1.0,0.010368301882929937
