,cdf,Time to First Chunk
0,0.0,0.06123713876207167
1,0.01,0.06781299762667141
2,0.02,0.07100525563391903
3,0.03,0.07258468176879627
4,0.04,0.07494495534269678
5,0.05,0.07645894437859121
6,0.06,0.07722736980209989
7,0.07,0.07894519935012845
8,0.08,0.08086280398518435
9,0.09,0.08233151367876917
10,0.1,0.083492261533344
11,0.11,0.08382689952081433
12,0.12,0.0851789176660417
13,0.13,0.0870736197905706
14,0.14,0.0884780032832256
15,0.15,0.08901046727499676
16,0.16,0.08990503764303397
17,0.17,0.090265378114208
18,0.18,0.0909903975919381
19,0.19,0.09227322240679375
20,0.2,0.09320058402004541
21,0.21,0.09394917933047395
22,0.22,0.09413726577558001
23,0.23,0.09527371842218063
24,0.24,0.09603896533096172
25,0.25,0.09700417330247595
26,0.26,0.09797908177862456
27,0.27,0.09797908177862456
28,0.28,0.09916191395333707
29,0.29,0.09975867412621578
30,0.3,0.09995839119153355
31,0.31,0.10116511816924685
32,0.32,0.10177393370135109
33,0.33,0.10300257844004142
34,0.34,0.10362245187800026
35,0.35000000000000003,0.1042460557379049
36,0.36,0.10487341246957661
37,0.37,0.10529374636691571
38,0.38,0.10550454465794055
39,0.39,0.10635196646532799
40,0.4,0.1076358785565166
41,0.41000000000000003,0.10850041942574477
42,0.42,0.10871763748265317
43,0.43,0.10893529041054638
44,0.44,0.10937190436348046
45,0.45,0.1098102682703843
46,0.46,0.11047111064488437
47,0.47000000000000003,0.1106922740295588
48,0.48,0.11158136413677716
49,0.49,0.11180475025116511
50,0.5,0.11292840704842126
51,0.51,0.11292840704842126
52,0.52,0.11338102546082132
53,0.53,0.11429171185666291
54,0.54,0.11474979441111592
55,0.55,0.11544036304195938
56,0.56,0.11613508754111058
57,0.5700000000000001,0.11660055836745689
58,0.58,0.11706789480646827
59,0.59,0.11753710433554279
60,0.6,0.11777241385373208
61,0.61,0.11824444710361351
62,0.62,0.11871837226843242
63,0.63,0.11943282395188956
64,0.64,0.11991151214539592
65,0.65,0.12063314419005078
66,0.66,0.12160208024310702
67,0.67,0.12184552785120135
68,0.68,0.12282420187674689
69,0.6900000000000001,0.12307009617479844
70,0.7000000000000001,0.12356336259907981
71,0.71,0.1258076417914567
72,0.72,0.12886355043454967
73,0.73,0.13172996444253152
74,0.74,0.1357417404747604
75,0.75,0.13959622140299552
76,0.76,0.14099918722241173
77,0.77,0.1421317051292333
78,0.78,0.14384756070597216
79,0.79,0.14442410345775686
80,0.8,0.14704727592126143
81,0.81,0.14971809302031183
82,0.8200000000000001,0.1506191022032923
83,0.8300000000000001,0.15152553369383384
84,0.84,0.15243742012358982
85,0.85,0.15243742012358982
86,0.86,0.1536618109258384
87,0.87,0.15645276770841454
88,0.88,0.1573943064200308
89,0.89,0.1580251446914154
90,0.9,0.15865851137017192
91,0.91,0.16089535262881202
92,0.92,0.16283772845430777
93,0.93,0.1644742753811279
94,0.9400000000000001,0.16712703011749017
95,0.9500000000000001,0.17050322121724426
96,0.96,0.1742958593996865
97,0.97,0.18618749779828003
98,0.98,0.18843520780869435
99,0.99,0.2049475823621422
100,1.0,0.21288545759904617
