,cdf,Normalized End to End Latency
0,0.0,0.00631389708586986
1,0.01,0.006506183944112373
2,0.02,0.0067581765552057515
3,0.03,0.007147432004487483
4,0.04,0.007365103788799681
5,0.05,0.0077582218066907845
6,0.06,0.00799449491606656
7,0.07,0.00820507756583258
8,0.08,0.008625761032245905
9,0.09,0.008817630666203351
10,0.1,0.009159148488988602
11,0.11,0.00941922886696375
12,0.12,0.009744989303453107
13,0.13,0.010021705037940093
14,0.14,0.010265135521238833
15,0.15,0.010620151316613502
16,0.16,0.011031483010194344
17,0.17,0.011322062833876125
18,0.18,0.01145874609280157
19,0.19,0.011666871097543038
20,0.2,0.012118743552489568
21,0.21,0.012437962859764295
22,0.22,0.012638570917227877
23,0.23,0.012945565926055102
24,0.24,0.013313164255004388
25,0.25,0.013420096764419964
26,0.26,0.013773594961171384
27,0.27,0.014023764525396363
28,0.28,0.014335706226092027
29,0.29,0.014654586693083775
30,0.3,0.014920757694717035
31,0.31,0.015161409982456598
32,0.32,0.015498657232031206
33,0.33,0.015685761561915694
34,0.34,0.016066773825145382
35,0.35000000000000003,0.016325909852733606
36,0.36,0.016655715219953002
37,0.37,0.016924350101212383
38,0.38,0.017162957436268847
39,0.39,0.017474687931811023
40,0.4,0.017685647483111043
41,0.41000000000000003,0.018187843717583342
42,0.42,0.018407412694422778
43,0.43,0.01881686335304635
44,0.44,0.019044026039173982
45,0.45,0.01923542174694104
46,0.46,0.019584794375487293
47,0.47000000000000003,0.01990067146884956
48,0.48,0.020262127016452143
49,0.49,0.020506737348862922
50,0.5,0.02087920086043729
51,0.51,0.021173565515246733
52,0.52,0.02142917900018838
53,0.53,0.021731297501820922
54,0.54,0.022037675410173048
55,0.55,0.022214683962622186
56,0.56,0.022618168878651118
57,0.5700000000000001,0.023028982284148392
58,0.58,0.023353655554260517
59,0.59,0.023494198742368702
60,0.6,0.023968813199611645
61,0.61,0.024113058429846207
62,0.62,0.024453015508115003
63,0.63,0.024649424285245334
64,0.64,0.0249469993553874
65,0.65,0.02524816683894022
66,0.66,0.02555297010457077
67,0.67,0.02580978180965111
68,0.68,0.02601708825337182
69,0.6900000000000001,0.026436709825988915
70,0.7000000000000001,0.026649051810827114
71,0.71,0.026970766970177622
72,0.72,0.027351013348484454
73,0.73,0.027515612787962093
74,0.74,0.027903540655237234
75,0.75,0.02812766435465923
76,0.76,0.028353588235400958
77,0.77,0.028753330269078968
78,0.78,0.028984279553624294
79,0.79,0.02921708384319103
80,0.8,0.029510720515896368
81,0.81,0.02980730828721308
82,0.8200000000000001,0.03004672321615285
83,0.8300000000000001,0.03040945605993523
84,0.84,0.030715076276659904
85,0.85,0.030899920774896065
86,0.86,0.031210470245606282
87,0.87,0.03152414079143062
88,0.88,0.03171385427071461
89,0.89,0.03216097089301623
90,0.9,0.03248419413236084
91,0.91,0.03281066582035456
92,0.92,0.03314041860446005
93,0.93,0.033540499445157905
94,0.9400000000000001,0.03394541017895408
95,0.9500000000000001,0.03442398831115773
96,0.96,0.03504923060839133
97,0.97,0.03604447783637629
98,0.98,0.036479617330762514
99,0.99,0.03736571913118091
100,1.0,0.03865799827057034
