derived_session_rate,fresh_input_tokens_per_s,healthy,normalized_request_rate,notes,requested_output_tokens_per_s,run_all_slos_met,run_completed_requests,run_completion_ratio,run_decode_window_duration_s,run_decode_window_tbc_p95_s,run_decode_window_tbc_p99_s,run_e2e_p50_s,run_e2e_p95_s,run_e2e_p99_s,run_error_rate,run_errored_requests,run_mean_cacheable_prompt_tokens,run_mean_delta_prompt_tokens,run_mean_prompt_reuse_ratio,run_mean_total_prompt_tokens,run_observed_session_dispatch_rate,run_rate,run_run_dir,run_tbc_based_throughput,run_total_requests,run_tpot_based_throughput,run_tpot_mean_s,run_ttfc_p50_s,run_ttfc_p95_s,run_ttfc_p99_s,run_vllm_kv_cache_usage_perc,run_vllm_metrics_scrape_error,run_vllm_metrics_scraped,run_vllm_metrics_scraped_at_utc,run_vllm_metrics_url,run_vllm_num_preemptions,run_vllm_prefix_cache_hit_rate,run_vllm_prefix_cache_hits,run_vllm_prefix_cache_queries,run_vllm_prompt_cache_token_ratio,run_vllm_prompt_tokens_cached,run_vllm_prompt_tokens_recomputed,run_workload,status,workload
0.36666666666666664,2750.0,True,5.5,,1650.0,True,1693,0.9679817038307604,0.0436170630985373,0.05762,0.053052912671118974,6.62726,8.400786,8.624387599999999,0.0,0,2006.3402244536326,500.0,0.743485603145207,2506.340224453633,0.39028338640495486,0.36666666666666664,chus/veeksha/benchmark_output/workload_deployment_claim_case_study/qwen/single_rate_dag/rate_5_5/runs/rate_5_5/dag/16_03_2026-17_49_36-5b54e062,11.396447736947119,1749,47.03330637752553,0.02126150029533373,0.29237,0.4259539999999999,0.5409683999999998,0.0,,True,2026-03-16T17:55:53+00:00,http://localhost:41429/metrics,0.0,0.6857796621871154,3128928.0,4562585.0,1.0,3009600.0,0.0,dag,healthy,dag
