,cdf,Output Throughput
0,0.0,23.688757180096744
1,0.01,23.783702003519156
2,0.02,23.879027366934686
3,0.03,23.974734795552237
4,0.04,24.07082582069371
5,0.05,24.11901566217658
6,0.06,24.21568496676515
7,0.07,24.361415880691887
8,0.08,24.459056728268965
9,0.09,24.60625226272063
10,0.1,24.70487441745884
11,0.11,24.853549292121386
12,0.12,25.003118897839112
13,0.13,25.15358861913759
14,0.14,25.20394615391064
15,0.15,25.304963872946626
16,0.16,25.406386472214354
17,0.17,25.457250108795368
18,0.18,25.61045280900837
19,0.19,26.075615015164104
20,0.2,26.60237755784151
21,0.21,27.13978141333958
22,0.22,27.743473065124977
23,0.23,28.022299698332315
24,0.24,28.19093896461661
25,0.25,28.360593108424823
26,0.26,28.588387893459355
27,0.27,28.76043390005068
28,0.28,28.875706064708037
29,0.29,29.107638282436444
30,0.3,30.295543939595497
31,0.31,31.21818092332617
32,0.32,31.53192896277589
33,0.33,31.721689311571495
34,0.34,31.848830223500734
35,0.35000000000000003,32.04049769614657
36,0.36,32.23331863093885
37,0.37,32.42729996945664
38,0.38,32.81877183311004
39,0.39,33.2814660955245
40,0.4,33.81825257239694
41,0.41000000000000003,34.226516423303046
42,0.42,34.50142682173228
43,0.43,34.70905772168032
44,0.44,34.91793815228792
45,0.45,35.12807563327819
46,0.46,35.339477729628165
47,0.47000000000000003,35.55215205184124
48,0.48,35.6946455044604
49,0.49,35.83771007254983
50,0.5,35.90945723986225
51,0.51,36.05338277596838
52,0.52,36.12556172046482
53,0.53,36.19788516735264
54,0.54,36.270353405925924
55,0.55,36.34296672605789
56,0.56,36.41572541820215
57,0.5700000000000001,36.561680083250394
58,0.58,36.634876639973626
59,0.59,36.708219736349946
60,0.6,36.78170966575206
61,0.61,36.85534672213993
62,0.62,36.92913120006213
63,0.63,37.003063394656856
64,0.64,37.07714360165317
65,0.65,37.1513721173722
66,0.66,37.225749238728305
67,0.67,37.30027526323027
68,0.68,37.524749739640455
69,0.6900000000000001,37.59987436374385
70,0.7000000000000001,37.82615183894552
71,0.71,38.05379106060644
72,0.72,38.20631111243247
73,0.73,38.35944246645889
74,0.74,38.43623814707242
75,0.75,38.51318757279229
76,0.76,38.66754889135929
77,0.77,38.8225288919459
78,0.78,38.900251672510336
79,0.79,38.97813005423709
80,0.8,39.13435486785647
81,0.81,39.212701924648975
82,0.8200000000000001,39.291205832406035
83,0.8300000000000001,39.36986690514359
84,0.84,39.5276618047685
85,0.85,39.606796262836106
86,0.86,39.68608914824719
87,0.87,39.765540778173616
88,0.88,39.92492154343608
89,0.89,40.084941108720805
90,0.9,40.40690689089165
91,0.91,41.471263502693624
92,0.92,44.12386366705374
93,0.93,45.74126178911519
94,0.9400000000000001,47.89450547864771
95,0.9500000000000001,48.8620389949823
96,0.96,49.55091867664183
97,0.97,51.676380228367584
98,0.98,58.38160490234428
99,0.99,67.69422713421983
100,1.0,119.94113678795277
