,cdf,Normalized End to End Latency
0,0.0,0.008337414725090739
1,0.01,0.014713322452639456
2,0.02,0.01709444270450204
3,0.03,0.01908215221743059
4,0.04,0.020140918204014143
5,0.05,0.020424874207613106
6,0.06,0.02083748417540145
7,0.07,0.021731297501820922
8,0.08,0.022618168878651118
9,0.09,0.024113058429846207
10,0.1,0.024748219473968578
11,0.11,0.0249469993553874
12,0.12,0.025046987228567425
13,0.13,0.02509713134714314
14,0.14,0.025197720951150127
15,0.15,0.02524816683894022
16,0.16,0.02529871371949866
17,0.17,0.025400111268076248
18,0.18,0.025450962341686013
19,0.19,0.02550191521924695
20,0.2,0.02555297010457077
21,0.21,0.02560412720187722
22,0.22,0.025706748851362038
23,0.23,0.025758213814027427
24,0.24,0.02580978180965111
25,0.25,0.025965106059059384
26,0.26,0.02601708825337182
27,0.27,0.02606917451614132
28,0.28,0.02617366008084974
29,0.29,0.026278564424957015
30,0.3,0.026436709825988915
31,0.31,0.026595806952064222
32,0.32,0.026649051810827114
33,0.33,0.026809426819050193
34,0.34,0.02686309934521446
35,0.35000000000000003,0.026916879323883557
36,0.36,0.026970766970177622
37,0.37,0.02702476249964745
38,0.38,0.027078866128275373
39,0.39,0.027133078072476113
40,0.4,0.02718739854909769
41,0.41000000000000003,0.02724182777542221
42,0.42,0.027296365969166802
43,0.43,0.027351013348484454
44,0.44,0.027460636538635508
45,0.45,0.027515612787962093
46,0.46,0.027570699099849907
47,0.47000000000000003,0.027625895694644402
48,0.48,0.027681202793132183
49,0.49,0.02773662061654186
50,0.5,0.027847789325256753
51,0.51,0.027903540655237234
52,0.52,0.028015378381472934
53,0.53,0.02812766435465923
54,0.54,0.028296937709456103
55,0.55,0.028467229757745738
56,0.56,0.028638546630064335
57,0.5700000000000001,0.02881089449384189
58,0.58,0.028984279553624294
59,0.59,0.02921708384319103
60,0.6,0.02956980103744972
61,0.61,0.03004672321615285
62,0.62,0.03040945605993523
63,0.63,0.030776567920857405
64,0.64,0.031023768028655918
65,0.65,0.031210470245606282
66,0.66,0.03139829604360529
67,0.67,0.03152414079143062
68,0.68,0.031650489926517374
69,0.6900000000000001,0.03196858274513668
70,0.7000000000000001,0.033008121656235595
71,0.71,0.034355209113732854
72,0.72,0.034631153183201334
73,0.73,0.03476995526128824
74,0.74,0.034979202175607335
75,0.75,0.03518970834582203
76,0.76,0.03547235518671911
77,0.77,0.03568582917052709
78,0.78,0.03604447783637629
79,0.79,0.036846243702924095
80,0.8,0.03759058745127963
81,0.81,0.03827334463327591
82,0.8200000000000001,0.03904651774248419
83,0.8300000000000001,0.039281501172607196
84,0.84,0.03936014281659641
85,0.85,0.039517898741957595
86,0.86,0.039676286954963204
87,0.87,0.03975571896087905
88,0.88,0.039994970390930897
89,0.89,0.04023566164519613
90,0.9,0.040477801388591736
91,0.91,0.0406400369029393
92,0.92,0.040884610192028964
93,0.93,0.04104847620094892
94,0.9400000000000001,0.0412955074932817
95,0.9500000000000001,0.04146102038352242
96,0.96,0.04154402542933529
97,0.97,0.04171053438244991
98,0.98,0.041877710705449364
99,0.99,0.04204555707316023
100,1.0,0.04221407617112971
