,cdf,End to End Latency
0,0.0,2.501773313111739
1,0.01,4.414965390703957
2,0.02,5.119209560065252
3,0.03,5.737365210190404
4,0.04,6.043601443110486
5,0.05,6.128806938497908
6,0.06,6.252617093104983
7,0.07,6.520819935433368
8,0.08,6.786939735860144
9,0.09,7.22104846412871
10,0.1,7.426095146818188
11,0.11,7.470785670094238
12,0.12,7.500728668829085
13,0.13,7.530791679462657
14,0.14,7.545868339481602
15,0.15,7.576112270457551
16,0.16,7.591279662390397
17,0.17,7.60647741947226
18,0.18,7.621705602494227
19,0.19,7.6522534901315895
20,0.2,7.667573316938661
21,0.21,7.68292381406967
22,0.22,7.7137170650346265
23,0.23,7.729159942041703
24,0.24,7.7446337357194635
25,0.25,7.775674320791902
26,0.26,7.806839316902294
27,0.27,7.82246862484404
28,0.28,7.853821173087354
29,0.29,7.885299382720762
30,0.3,7.9327534145685865
31,0.31,7.980493026586462
32,0.32,7.996469989602652
33,0.33,8.044593050394523
34,0.34,8.060698341786706
35,0.35000000000000003,8.076835876004495
36,0.36,8.093005717598098
37,0.37,8.109207931246944
38,0.38,8.109207931246944
39,0.39,8.141709734075786
40,0.4,8.158009453263125
41,0.41000000000000003,8.17434180452091
42,0.42,8.190706853178607
43,0.43,8.207104664696484
44,0.44,8.223535304665846
45,0.45,8.239998838809319
46,0.46,8.25649533298111
47,0.47000000000000003,8.27302485316726
48,0.48,8.289587465485916
49,0.49,8.306183236187586
50,0.5,8.339474518405492
51,0.51,8.356170163086983
52,0.52,8.372899232482553
53,0.53,8.42328765878727
54,0.54,8.490944248132271
55,0.55,8.542043073834684
56,0.56,8.593449414215304
57,0.5700000000000001,8.62789206272654
58,0.58,8.67981504559025
59,0.59,8.749532085529808
60,0.6,8.872887045775503
61,0.61,8.980003137188218
62,0.62,9.124838831399506
63,0.63,9.234996558568573
64,0.64,9.309172865383143
65,0.65,9.365195822050945
66,0.66,9.402731639438105
67,0.67,9.440417900832385
68,0.68,9.497230695119505
69,0.6900000000000001,9.592679482417966
70,0.7000000000000001,9.904609594027022
71,0.71,10.308824517083695
72,0.72,10.370863415444274
73,0.73,10.412429960629876
74,0.74,10.47509236049357
75,0.75,10.559229226156177
76,0.76,10.622775069587881
77,0.77,10.686703334324303
78,0.78,10.815716347265234
79,0.79,11.056298891666769
80,0.8,11.27965102021249
81,0.81,11.507515162571764
82,0.8200000000000001,11.69311631679807
83,0.8300000000000001,11.76348593590392
84,0.84,11.81063412888531
85,0.85,11.857971292390696
86,0.86,11.881710974657745
87,0.87,11.929333015015049
88,0.88,12.001124195202623
89,0.89,12.07334741744537
90,0.9,12.121737538968073
91,0.91,12.194686616904884
92,0.92,12.243563067397039
93,0.93,12.292635415290063
94,0.9400000000000001,12.391370947062208
95,0.9500000000000001,12.416178496505779
96,0.96,12.465942689112822
97,0.97,12.515906337201805
98,0.98,12.540963206745749
99,0.99,12.591227537970854
100,1.0,12.667002024593316
