,cdf,Time Between Chunks
0,0.0,0.001205328975802533
1,0.01,0.006301281906877111
2,0.02,0.009862633668771789
3,0.03,0.01274008503346046
4,0.04,0.013773594961171384
5,0.05,0.014450851882799777
6,0.06,0.014980560270845588
7,0.07,0.015344442964759656
8,0.08,0.015685761561915694
9,0.09,0.01600263507149086
10,0.1,0.016325909852733606
11,0.11,0.01662243706766539
12,0.12,0.016856787892786603
13,0.13,0.017026201484365525
14,0.14,0.01719731771141653
15,0.15,0.017335448083946683
16,0.16,0.0174397734704088
17,0.17,0.017544726691017927
18,0.18,0.017615046166413306
19,0.19,0.01772105418477893
20,0.2,0.01779208038288807
21,0.21,0.017863391254852673
22,0.22,0.017934987941648994
23,0.23,0.018006871588826297
24,0.24,0.01807904334652525
25,0.25,0.01815150436949626
26,0.26,0.018187843717583342
27,0.27,0.018260740813748913
28,0.28,0.01833393008235185
29,0.29,0.018407412694422778
30,0.3,0.01844426437148869
31,0.31,0.018518189204716273
32,0.32,0.01859241032956371
33,0.33,0.018666928933571365
34,0.34,0.018741746209039317
35,0.35000000000000003,0.018854534751150547
36,0.36,0.018930103952989618
37,0.37,0.019044026039173982
38,0.38,0.019196989335858235
39,0.39,0.01931251754843599
40,0.4,0.019467637392601538
41,0.41000000000000003,0.019624003173035816
42,0.42,0.01974210117114045
43,0.43,0.019860909887493217
44,0.44,0.01998043359922357
45,0.45,0.020100676609200927
46,0.46,0.020221643246189514
47,0.47000000000000003,0.020302691835303904
48,0.48,0.020384065268137352
49,0.49,0.02046576484666739
50,0.5,0.020588928598566522
51,0.51,0.020671449271786557
52,0.52,0.02075430068885643
53,0.53,0.02083748417540145
54,0.54,0.02092100106236009
55,0.55,0.0210048526860052
56,0.56,0.021089040387965444
57,0.5700000000000001,0.021131260689042444
58,0.58,0.021215955035797776
59,0.59,0.0213009888385126
60,0.6,0.021343633460811928
61,0.61,0.02142917900018838
62,0.62,0.02151506740711458
63,0.63,0.02160130005580778
64,0.64,0.021644545901765355
65,0.65,0.021731297501820922
66,0.66,0.021818396803331926
67,0.67,0.02190584519988998
68,0.68,0.021993644090672216
69,0.6900000000000001,0.02208179488046369
70,0.7000000000000001,0.02217029897967988
71,0.71,0.022303720682876463
72,0.72,0.022437945322961717
73,0.73,0.022572977732040426
74,0.74,0.022708822771297113
75,0.75,0.022891222038540864
76,0.76,0.023167571576157994
77,0.77,0.023400409619434216
78,0.78,0.02363558772473284
79,0.79,0.023825430849816174
80,0.8,0.024016798811622882
81,0.81,0.024258171733367175
82,0.8200000000000001,0.024501970494117235
83,0.8300000000000001,0.024698772482012597
84,0.84,0.0249469993553874
85,0.85,0.025197720951150127
86,0.86,0.02550191521924695
87,0.87,0.025913227725275052
88,0.88,0.02670240326590385
89,0.89,0.028240400371375287
90,0.9,0.03518970834582203
91,0.91,0.04420127961873029
92,0.92,0.051767047178677375
93,0.93,0.05767096427087635
94,0.9400000000000001,0.07043947952217296
95,0.9500000000000001,0.07464577418282689
96,0.96,0.07738197915105305
97,0.97,0.07957929415367218
98,0.98,0.08689964652425576
99,0.99,0.11135842434829211
100,1.0,0.477590911630712
