,cdf,End to End Latency
0,0.0,1.940604885254775
1,0.01,5.098773614152761
2,0.02,5.512399829012181
3,0.03,5.760360638893143
4,0.04,5.912094052908851
5,0.05,5.971511605862952
6,0.06,6.079972066651474
7,0.07,6.128806938497908
8,0.08,6.240124351660217
9,0.09,6.277677657545719
10,0.1,6.302838665029864
11,0.11,6.353463621049604
12,0.12,6.391699006972676
13,0.13,6.4173170133954045
14,0.14,6.455936671464263
15,0.15,6.481812143218157
16,0.16,6.507791324173759
17,0.17,6.573195736241272
18,0.18,6.612753478397911
19,0.19,6.665867697530743
20,0.2,6.679212778006281
21,0.21,6.719408534755917
22,0.22,6.746340004903766
23,0.23,6.773379416707578
24,0.24,6.855149637046233
25,0.25,6.882625159163127
26,0.26,6.896404188510802
27,0.27,6.9102108035028165
28,0.28,6.951796715163086
29,0.29,6.979659599930388
30,0.3,7.063920095063338
31,0.31,7.078062077235636
32,0.32,7.106431035091334
33,0.33,7.163510515898116
34,0.34,7.19222195212272
35,0.35000000000000003,7.206620794869713
36,0.36,7.2790485622339025
37,0.37,7.322854153566432
38,0.38,7.35220424100549
39,0.39,7.381671963947672
40,0.4,7.426095146818188
41,0.41000000000000003,7.440962204169176
42,0.42,7.455859025398745
43,0.43,7.530791679462657
44,0.44,7.576112270457551
45,0.45,7.6522534901315895
46,0.46,7.698305042926664
47,0.47000000000000003,7.729159942041703
48,0.48,7.760138507963147
49,0.49,7.791241236349044
50,0.5,7.806839316902294
51,0.51,7.9169037573966206
52,0.52,7.9327534145685865
53,0.53,7.996469989602652
54,0.54,8.076835876004495
55,0.55,8.093005717598098
56,0.56,8.109207931246944
57,0.5700000000000001,8.141709734075786
58,0.58,8.190706853178607
59,0.59,8.207104664696484
60,0.6,8.25649533298111
61,0.61,8.27302485316726
62,0.62,8.339474518405492
63,0.63,8.356170163086983
64,0.64,8.372899232482553
65,0.65,8.389661793508544
66,0.66,8.406457913215268
67,0.67,8.42328765878727
68,0.68,8.457048296938083
69,0.6900000000000001,8.47397932455958
70,0.7000000000000001,8.542043073834684
71,0.71,8.576279685115974
72,0.72,8.62789206272654
73,0.73,8.645165119909176
74,0.74,8.732050502941336
75,0.75,8.784600315263162
76,0.76,8.802187102681108
77,0.77,8.819809098882674
78,0.78,8.890650583404684
79,0.79,8.944154857048025
80,0.8,8.96206107297805
81,0.81,8.980003137188218
82,0.8200000000000001,9.070253699367509
83,0.8300000000000001,9.088412365432308
84,0.84,9.124838831399506
85,0.85,9.143106777007915
86,0.86,9.16141129508
87,0.87,9.272010535743222
88,0.88,9.383944962835832
89,0.89,9.440417900832385
90,0.9,9.478255209215169
91,0.91,9.535295709864458
92,0.92,9.554385390965288
93,0.93,9.592679482417966
94,0.9400000000000001,9.631127057049323
95,0.9500000000000001,9.689087546298113
96,0.96,9.708485118963374
97,0.97,9.766911151973481
98,0.98,9.944307388293872
99,0.99,10.084506844740538
100,1.0,10.247156737766502
