,cdf,Time to First Chunk
0,0.0,0.048947768143231755
1,0.01,0.10362245187800026
2,0.02,0.1106922740295588
3,0.03,0.11800819446204784
4,0.04,0.12555627787179344
5,0.05,0.13385459631147278
6,0.06,0.14184772569840562
7,0.07,0.14704727592126143
8,0.08,0.1494189559713202
9,0.09,0.1521328498536126
10,0.1,0.15489603614299255
11,0.11,0.15707983228132943
12,0.12,0.16089535262881202
13,0.13,0.1638176921027434
14,0.14,0.1657953472663637
15,0.15,0.16779687726240286
16,0.16,0.16982257031483106
17,0.17,0.17221680765292285
18,0.18,0.17499443929850303
19,0.19,0.1767531632414308
20,0.2,0.17960396036377235
21,0.21,0.18068482383406423
22,0.22,0.18323220225878162
23,0.23,0.18618749779828003
24,0.24,0.18881245547197503
25,0.25,0.19071005283274098
26,0.26,0.19339877158428923
27,0.27,0.19651804057719424
28,0.28,0.19928864303295904
29,0.29,0.20209830672679308
30,0.3,0.2053578878323367
31,0.31,0.20783702840652488
32,0.32,0.2107672112009934
33,0.33,0.21373870507113907
34,0.34,0.21631902132589584
35,0.35000000000000003,0.2215734808922789
36,0.36,0.22650211530662803
37,0.37,0.23107776309523603
38,0.38,0.23433560454339966
39,0.39,0.23954811698130016
40,0.4,0.24438731157445817
41,0.41000000000000003,0.2498234120924697
42,0.42,0.2548701814859296
43,0.43,0.2589809038437427
44,0.44,0.26263213670805474
45,0.45,0.2679376595898997
46,0.46,0.2728042066117939
47,0.47000000000000003,0.27720418131611796
48,0.48,0.28507558642977704
49,0.49,0.2885171024118929
50,0.5,0.292584750298696
51,0.51,0.29611691910657956
52,0.52,0.2990929446170268
53,0.53,0.3020988796911206
54,0.54,0.3045253645356131
55,0.55,0.30697133912037383
56,0.56,0.30943695998871573
57,0.5700000000000001,0.31129916339298674
58,0.58,0.3137995457275673
59,0.59,0.3156880033388813
60,0.6,0.3175878257599865
61,0.61,0.32077963754203814
62,0.62,0.3220653261838012
63,0.63,0.32335616788108923
64,0.64,0.32465218328741086
65,0.65,0.3266059524846777
66,0.66,0.3279149930667399
67,0.67,0.32988839797746117
68,0.68,0.33121059464050046
69,0.6900000000000001,0.33253809068365264
70,0.7000000000000001,0.3345393175718159
71,0.71,0.3365525879195709
72,0.72,0.33790149473597514
73,0.73,0.33993499879388905
74,0.74,0.341980740556631
75,0.75,0.34403879367117474
76,0.76,0.3461092322277037
77,0.77,0.3481921307622794
78,0.78,0.350287564259524
79,0.79,0.35380801398719924
80,0.8,0.35593724408346616
81,0.81,0.3573638448347018
82,0.8200000000000001,0.3602342227531751
83,0.8300000000000001,0.3624021260184165
84,0.84,0.3653129718556954
85,0.85,0.366777150636501
86,0.86,0.37120499183328265
87,0.87,0.37493566527347066
88,0.88,0.37870383261762963
89,0.89,0.3825098706858852
90,0.9,0.3879026722015318
91,0.91,0.39258554688261527
92,0.92,0.3981203999530817
93,0.93,0.4069761073074159
94,0.9400000000000001,0.4176962475999589
95,0.9500000000000001,0.4252828572349211
96,0.96,0.44263898579128574
97,0.97,0.457947486227485
98,0.98,0.48529382778544905
99,0.99,0.540640514157418
100,1.0,0.6872888492350837
