,cdf,Output Throughput
0,0.0,34.295037977704055
1,0.01,34.77854532472673
2,0.02,35.198402111022496
3,0.03,35.339477729628165
4,0.04,35.48111878100839
5,0.05,35.6946455044604
6,0.06,35.90945723986225
7,0.07,36.19788516735264
8,0.08,36.708219736349946
9,0.09,37.449775214686134
10,0.1,37.67514938749509
11,0.11,38.28280022376868
12,0.12,38.35944246645889
13,0.13,38.5902910514165
14,0.14,38.744961401652304
15,0.15,38.97813005423709
16,0.16,39.05616434863997
17,0.17,39.212701924648975
18,0.18,39.36986690514359
19,0.19,39.68608914824719
20,0.2,40.004851316295785
21,0.21,40.32617381019056
22,0.22,40.487801599381925
23,0.23,40.65007719469447
24,0.24,40.81300319254295
25,0.25,40.976582199748535
26,0.26,41.05861739934763
27,0.27,41.140816833580544
28,0.28,41.305709721798415
29,0.29,41.471263502693624
30,0.3,41.804364348595875
31,0.31,42.05594460457494
32,0.32,42.648868811730225
33,0.33,42.819805990397306
34,0.34,42.99142828733044
35,0.35000000000000003,43.250152339279715
36,0.36,43.59754137720183
37,0.37,43.77228084691059
38,0.38,43.94772067451362
39,0.39,44.03570409928742
40,0.4,44.12386366705374
41,0.41000000000000003,44.30071264282453
42,0.42,44.389402758225586
43,0.43,44.47827043141523
44,0.44,44.56731601786451
45,0.45,44.65653987375613
46,0.46,44.745942355985854
47,0.47000000000000003,44.835523822164006
48,0.48,44.925284630616794
49,0.49,45.10534571123943
50,0.5,45.19564670365433
51,0.51,45.46763582593901
52,0.52,45.558662123888844
53,0.53,45.74126178911519
54,0.54,45.8328358867911
55,0.55,45.924593315993896
56,0.56,46.01653444375361
57,0.5700000000000001,46.20096926673978
58,0.58,46.5720595264628
59,0.59,46.758720900655646
60,0.6,47.04011666295805
61,0.61,47.1342910706917
62,0.62,47.3232058756696
63,0.63,47.512877853455876
64,0.64,47.79881216100805
65,0.65,47.990390374500834
66,0.66,48.279198370581696
67,0.67,48.37585342237466
68,0.68,48.66698114975067
69,0.6900000000000001,48.8620389949823
70,0.7000000000000001,49.15609260564148
71,0.71,49.35311081546546
72,0.72,49.55091867664183
73,0.73,49.650119715033505
74,0.74,50.0489138553459
75,0.75,50.24951050346689
76,0.76,50.55191397047976
77,0.77,50.95795140178327
78,0.78,51.16219148331339
79,0.79,51.57313071742179
80,0.8,51.676380228367584
81,0.81,51.88349978126731
82,0.8200000000000001,52.091449471823815
83,0.8300000000000001,52.30023262723876
84,0.84,52.614977418055496
85,0.85,52.8258588797697
86,0.86,53.03758555691637
87,0.87,53.57062233207311
88,0.88,53.7853340300857
89,0.89,54.10901621767679
90,0.9,54.98172381112103
91,0.91,55.75688164683858
92,0.92,56.20472583755698
93,0.93,56.99712612291374
94,0.9400000000000001,58.14854483592783
95,0.9500000000000001,59.560991951357785
96,0.96,61.252267654323745
97,0.97,62.489645957216496
98,0.98,66.35379118512954
99,0.99,67.28927769958321
100,1.0,130.9743005569187
