,cdf,Session Duration
0,0.0,0.0
1,0.01,5.888492902598986
2,0.02,6.896404188510802
3,0.03,12.591227537970854
4,0.04,12.743232524960709
5,0.05,12.845587292456953
6,0.06,13.343112894355036
7,0.07,18.559846812126228
8,0.08,18.597003662600944
9,0.09,19.746978540127397
10,0.1,20.38910123704993
11,0.11,20.842632163358868
12,0.12,20.9261696835151
13,0.13,21.010042023055906
14,0.14,21.263681404501444
15,0.15,21.391647048619195
16,0.16,21.434473168836654
17,0.17,21.86747839539798
18,0.18,22.087250280605375
19,0.19,22.26465702278593
20,0.2,22.30923091071944
21,0.21,22.353894035665824
22,0.22,22.353894035665824
23,0.23,22.48842062089808
24,0.24,22.533442484002983
25,0.25,22.623756792241156
26,0.26,22.66904959863203
27,0.27,22.805472802038963
28,0.28,22.89687741106054
29,0.29,22.89687741106054
30,0.3,23.080787149755857
31,0.31,23.12699493183745
32,0.32,23.31275299475424
33,0.33,23.35942517292192
34,0.34,23.500003082814832
35,0.35000000000000003,23.54705013603367
36,0.36,23.688757180096744
37,0.37,23.688757180096744
38,0.38,23.879027366934686
39,0.39,24.16730197981858
40,0.4,24.60625226272063
41,0.41000000000000003,24.60625226272063
42,0.42,25.003118897839112
43,0.43,25.15358861913759
44,0.44,25.15358861913759
45,0.45,25.25440450456911
46,0.46,25.25440450456911
47,0.47000000000000003,25.355624461280854
48,0.48,25.713099811602593
49,0.49,25.816158224616622
50,0.5,25.971520847532872
51,0.51,26.075615015164104
52,0.52,26.127818448627895
53,0.53,26.443241126153197
54,0.54,26.443241126153197
55,0.55,26.549225954329337
56,0.56,26.60237755784151
57,0.5700000000000001,26.60237755784151
58,0.58,26.655635570970322
59,0.59,26.81605020051256
60,0.6,26.81605020051256
61,0.61,27.031439080693858
62,0.62,27.13978141333958
63,0.63,27.194115310062983
64,0.64,27.35777053117292
65,0.65,27.41254084254664
66,0.66,27.41254084254664
67,0.67,27.577510556825658
68,0.68,27.577510556825658
69,0.6900000000000001,27.577510556825658
70,0.7000000000000001,27.632720788170655
71,0.71,27.910434342116766
72,0.72,27.966311087546437
73,0.73,28.07840039842908
74,0.74,28.07840039842908
75,0.75,28.07840039842908
76,0.76,28.13461341223975
77,0.77,28.13461341223975
78,0.78,28.13461341223975
79,0.79,28.19093896461661
80,0.8,28.24737728086207
81,0.81,28.30392858672967
82,0.8200000000000001,28.360593108424823
83,0.8300000000000001,28.360593108424823
84,0.84,28.531268237328565
85,0.85,28.645621903256057
86,0.86,28.70297049565497
87,0.87,28.76043390005068
88,0.88,28.76043390005068
89,0.89,28.933515286058807
90,0.9,28.991440241586453
91,0.91,29.755102533038666
92,0.92,29.814672307879587
93,0.93,29.814672307879587
94,0.9400000000000001,29.874361341528978
95,0.9500000000000001,29.99409814075676
96,0.96,30.0541463852828
97,0.97,30.0541463852828
98,0.98,30.0541463852828
99,0.99,30.0541463852828
100,1.0,30.174603765126243
