,cdf,Output Throughput
0,0.0,44.03570409928742
1,0.01,44.47827043141523
2,0.02,44.56731601786451
3,0.03,45.28612847883683
4,0.04,45.924593315993896
5,0.05,46.85233195350981
6,0.06,47.1342910706917
7,0.07,47.3232058756696
8,0.08,47.3232058756696
9,0.09,47.990390374500834
10,0.1,48.47270197777481
11,0.11,48.56974442417677
12,0.12,48.76441254344387
13,0.13,49.05787863440143
14,0.14,49.15609260564148
15,0.15,49.25450320144857
16,0.16,49.55091867664183
17,0.17,50.0489138553459
18,0.18,50.149111881082334
19,0.19,51.05996932250756
20,0.2,51.16219148331339
21,0.21,51.2646182930898
22,0.22,51.36725016154444
23,0.23,51.470087499205164
24,0.24,51.57313071742179
25,0.25,51.779836445041
26,0.26,51.98737065170029
27,0.27,52.93161635500444
28,0.28,53.57062233207311
29,0.29,53.89301237649229
30,0.3,54.10901621767679
31,0.31,54.434646336994085
32,0.32,54.871870217092805
33,0.33,55.09179733226441
34,0.34,55.31260591795624
35,0.35000000000000003,55.42334186573994
36,0.36,55.75688164683858
37,0.37,55.98035589845489
38,0.38,56.09242868303638
39,0.39,56.317247811205746
40,0.4,56.76959291237637
41,0.41000000000000003,57.111234483520185
42,0.42,57.45493206664411
43,0.43,58.03236392716473
44,0.44,58.498484992238865
45,0.45,58.85053110173148
46,0.46,59.204695838112
47,0.47000000000000003,59.560991951357785
48,0.48,59.560991951357785
49,0.49,59.7997131227849
50,0.5,60.280029692464964
51,0.51,60.40071043259002
52,0.52,60.521632775798416
53,0.53,60.76420420719298
54,0.54,61.007747867799274
55,0.55,61.129885501168246
56,0.56,62.115830524611816
57,0.5700000000000001,62.36479151973954
58,0.58,62.489645957216496
59,0.59,62.74010520908983
60,0.6,62.99156830465424
61,0.61,63.24403926732725
62,0.62,63.49752213665231
63,0.63,64.0075398344503
64,0.64,64.26408282322265
65,0.65,64.78025760405994
66,0.66,65.03989765493789
67,0.67,65.56230384892444
68,0.68,65.69355971248585
69,0.6900000000000001,65.82507835054889
70,0.7000000000000001,65.95686028918864
71,0.71,66.48663160792259
72,0.72,66.88675068782601
73,0.73,67.69422713421983
74,0.74,67.82975111246652
75,0.75,67.82975111246652
76,0.76,68.1016135699689
77,0.77,68.3745656554677
78,0.78,68.64861173620498
79,0.79,68.92375619692676
80,0.8,69.47735788524926
81,0.81,70.03540615115575
82,0.8200000000000001,70.7392739205802
83,0.8300000000000001,71.59325915589925
84,0.84,72.16830252741794
85,0.85,72.60261411919393
86,0.86,74.06928470764261
87,0.87,74.6642157347595
88,0.88,75.11354782722691
89,0.89,75.56558401733116
90,0.9,76.325031016935
91,0.91,78.17899090878018
92,0.92,79.12279058678082
93,0.93,79.59895455242828
94,0.9400000000000001,80.23830037541312
95,0.9500000000000001,84.5210807009941
96,0.96,88.85457065633084
97,0.97,95.67920874227033
98,0.98,102.00287933571242
99,0.99,105.95357795162072
100,1.0,177.86080091059313
