,cdf,Normalized End to End Latency
0,0.0,0.005622368700018833
1,0.01,0.00941922886696375
2,0.02,0.009784047337677336
3,0.03,0.01034758599505196
4,0.04,0.011209406389011986
5,0.05,0.011807716982826767
6,0.06,0.01246286368631037
7,0.07,0.012562966506568189
8,0.08,0.012613319027283364
9,0.09,0.01274008503346046
10,0.1,0.013101848589856717
11,0.11,0.01323352440140802
12,0.12,0.01328656452622316
13,0.13,0.013393283384271272
14,0.14,0.013500859417599022
15,0.15,0.013773594961171384
16,0.16,0.01385648497995479
17,0.17,0.013939873834026525
18,0.18,0.014136404638853238
19,0.19,0.014249949487635409
20,0.2,0.01439316390890434
21,0.21,0.014479782517199776
22,0.22,0.014566922399577159
23,0.23,0.0146253067995911
24,0.24,0.014683925204981843
25,0.25,0.014713322452639456
26,0.26,0.014742778553645742
27,0.27,0.014772293625825215
28,0.28,0.014950629081493246
29,0.29,0.015040602536417851
30,0.3,0.015161409982456598
31,0.31,0.01519176315559465
32,0.32,0.015222177095846093
33,0.33,0.015252651924866805
34,0.34,0.015375162570294712
35,0.35000000000000003,0.015436786406624717
36,0.36,0.015560776036449356
37,0.37,0.015623143813782043
38,0.38,0.01574863028273627
39,0.39,0.015811750982145337
40,0.4,0.015875124670076096
41,0.41000000000000003,0.015938752360509578
42,0.42,0.01600263507149086
43,0.43,0.016034672378941295
44,0.44,0.01609893953850904
45,0.45,0.01635859435694328
46,0.46,0.016391344295595824
47,0.47000000000000003,0.016457041000491286
48,0.48,0.01652300101856939
49,0.49,0.01655608009968765
50,0.5,0.01658922540519253
51,0.51,0.016722471526689982
52,0.52,0.01678949539350651
53,0.53,0.01678949539350651
54,0.54,0.016890535215895276
55,0.55,0.016992183099781375
56,0.56,0.01709444270450204
57,0.5700000000000001,0.017231746775903854
58,0.58,0.017404928768170222
59,0.59,0.017509672292034872
60,0.6,0.017615046166413306
61,0.61,0.017756531770734444
62,0.62,0.017827700163434393
63,0.63,0.017863391254852673
64,0.64,0.017899153799907433
65,0.65,0.018042921381796924
66,0.66,0.01807904334652525
67,0.67,0.01815150436949626
68,0.68,0.018224255817118045
69,0.6900000000000001,0.018370634647081274
70,0.7000000000000001,0.018481189825685865
71,0.71,0.018518189204716273
72,0.72,0.018666928933571365
73,0.73,0.018892281567469155
74,0.74,0.019158633712809566
75,0.75,0.01931251754843599
76,0.76,0.019389922350829727
77,0.77,0.01942874101419474
78,0.78,0.019467637392601538
79,0.79,0.019506611641635776
80,0.8,0.019545663917194606
81,0.81,0.019584794375487293
82,0.8200000000000001,0.019940512652971382
83,0.8300000000000001,0.01998043359922357
84,0.84,0.020140918204014143
85,0.85,0.020302691835303904
86,0.86,0.02034333786500421
87,0.87,0.020384065268137352
88,0.88,0.020506737348862922
89,0.89,0.020588928598566522
90,0.9,0.02063014767483993
91,0.91,0.02083748417540145
92,0.92,0.021131260689042444
93,0.93,0.021131260689042444
94,0.9400000000000001,0.021173565515246733
95,0.9500000000000001,0.021343633460811928
96,0.96,0.021774803602925667
97,0.97,0.02208179488046369
98,0.98,0.022393114263375376
99,0.99,0.022482866134419098
100,1.0,0.022708822771297113
