,cdf,Session Duration
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,5.306858583536214
4,0.04,5.306858583536214
5,0.05,11.484523124284905
6,0.06,11.646437256330875
7,0.07,11.881710974657745
8,0.08,11.881710974657745
9,0.09,12.974687634289394
10,0.1,13.721999845374663
11,0.11,14.454422026433278
12,0.12,14.541409288411858
13,0.13,14.57052121891919
14,0.14,14.835165340816452
15,0.15,14.835165340816452
16,0.16,14.95432269718214
17,0.17,15.014259802243886
18,0.18,15.044318380426558
19,0.19,15.225937798612097
20,0.2,15.256420156567279
21,0.21,15.348233873821947
22,0.22,15.348233873821947
23,0.23,15.502486240375733
24,0.24,15.752521047972564
25,0.25,15.847320319276337
26,0.26,16.593323842983292
27,0.27,16.82726421636398
28,0.28,16.82726421636398
29,0.29,16.82726421636398
30,0.3,16.8947080935399
31,0.31,17.030407878931406
32,0.32,17.030407878931406
33,0.33,17.23600395129705
34,0.34,17.479005126836842
35,0.35000000000000003,17.479005126836842
36,0.36,17.479005126836842
37,0.37,17.903575861008203
38,0.38,17.939418855724938
39,0.39,18.047378961282448
40,0.4,18.047378961282448
41,0.41000000000000003,18.047378961282448
42,0.42,18.119713073016925
43,0.43,18.119713073016925
44,0.44,18.119713073016925
45,0.45,18.33845955675871
46,0.46,18.33845955675871
47,0.47000000000000003,18.4119603230175
48,0.48,18.597003662600944
49,0.49,18.63423490116471
50,0.5,18.671540676742623
51,0.51,18.671540676742623
52,0.52,18.708921138557923
53,0.53,18.93478071465443
54,0.54,19.01067154327947
55,0.55,19.048730945768522
56,0.56,19.240173938648805
57,0.5700000000000001,19.355962037810027
58,0.58,19.355962037810027
59,0.59,19.394712712560388
60,0.6,19.511430831945695
61,0.61,19.550492755533178
62,0.62,19.668148365147022
63,0.63,19.786512030698223
64,0.64,20.025380599686507
65,0.65,20.025380599686507
66,0.66,20.186226222748783
67,0.67,20.5118036244281
68,0.68,20.5118036244281
69,0.6900000000000001,20.552868296348876
70,0.7000000000000001,20.594015179825057
71,0.71,20.717950747111136
72,0.72,20.717950747111136
73,0.73,20.717950747111136
74,0.74,20.800988542652856
75,0.75,21.052104169248214
76,0.76,21.052104169248214
77,0.77,21.052104169248214
78,0.78,21.09425052394139
79,0.79,21.09425052394139
80,0.8,21.136481255721055
81,0.81,21.136481255721055
82,0.8200000000000001,21.178796533510287
83,0.8300000000000001,21.178796533510287
84,0.84,21.221196526570374
85,0.85,21.221196526570374
86,0.86,21.221196526570374
87,0.87,21.34890649507551
88,0.88,21.477385027032522
89,0.89,21.520382794854417
90,0.9,21.606636747685542
91,0.91,21.606636747685542
92,0.92,21.64989327771094
93,0.93,21.64989327771094
94,0.9400000000000001,21.86747839539798
95,0.9500000000000001,22.85112940424525
96,0.96,22.89687741106054
97,0.97,22.942717005477082
98,0.98,23.080787149755857
99,0.99,23.12699493183745
100,1.0,23.35942517292192
