,cdf,End to End Latency
0,0.0,1.940604885254775
1,0.01,5.10898136913605
2,0.02,5.545573661018751
3,0.03,5.806628363564537
4,0.04,5.983466584052867
5,0.05,6.0678242703145076
6,0.06,6.128806938497908
7,0.07,6.215213700466616
8,0.08,6.29024558078405
9,0.09,6.353463621049604
10,0.1,6.391699006972676
11,0.11,6.4173170133954045
12,0.12,6.455936671464263
13,0.13,6.468861469605334
14,0.14,6.494788744105482
15,0.15,6.507791324173759
16,0.16,6.560062478027002
17,0.17,6.573195736241272
18,0.18,6.612753478397911
19,0.19,6.665867697530743
20,0.2,6.773379416707578
21,0.21,6.84145303437481
22,0.22,6.882625159163127
23,0.23,6.937907011436486
24,0.24,6.965714226104354
25,0.25,6.993632892422741
26,0.26,7.021663457091203
27,0.27,7.0498063685996755
28,0.28,7.106431035091334
29,0.29,7.163510515898116
30,0.3,7.177851878292304
31,0.31,7.22104846412871
32,0.32,7.23550501761045
33,0.33,7.2790485622339025
34,0.34,7.308223076336531
35,0.35000000000000003,7.35220424100549
36,0.36,7.4112577938774935
37,0.37,7.485742197962293
38,0.38,7.485742197962293
39,0.39,7.515745142640555
40,0.4,7.530791679462657
41,0.41000000000000003,7.560975183004087
42,0.42,7.60647741947226
43,0.43,7.636964272369089
44,0.44,7.7446337357194635
45,0.45,7.791241236349044
46,0.46,7.82246862484404
47,0.47000000000000003,7.853821173087354
48,0.48,7.869544538799241
49,0.49,7.885299382720762
50,0.5,7.9327534145685865
51,0.51,7.964547985574301
52,0.52,7.996469989602652
53,0.53,8.044593050394523
54,0.54,8.125442581759952
55,0.55,8.158009453263125
56,0.56,8.223535304665846
57,0.5700000000000001,8.25649533298111
58,0.58,8.27302485316726
59,0.59,8.306183236187586
60,0.6,8.356170163086983
61,0.61,8.406457913215268
62,0.62,8.4401510975436
63,0.63,8.524976054706144
64,0.64,8.542043073834684
65,0.65,8.576279685115974
66,0.66,8.593449414215304
67,0.67,8.610653517146666
68,0.68,8.62789206272654
69,0.6900000000000001,8.66247275778687
70,0.7000000000000001,8.697192052688527
71,0.71,8.714603848589803
72,0.72,8.767048666281621
73,0.73,8.784600315263162
74,0.74,8.802187102681108
75,0.75,8.890650583404684
76,0.76,8.944154857048025
77,0.77,8.96206107297805
78,0.78,8.980003137188218
79,0.79,9.015995097665968
80,0.8,9.052131314353788
81,0.81,9.070253699367509
82,0.8200000000000001,9.16141129508
83,0.8300000000000001,9.198130341634384
84,0.84,9.216545016993011
85,0.85,9.272010535743222
86,0.86,9.309172865383143
87,0.87,9.440417900832385
88,0.88,9.478255209215169
89,0.89,9.554385390965288
90,0.9,9.611884045946328
91,0.91,9.650408592699073
92,0.92,9.727921525607947
93,0.93,9.766911151973481
94,0.9400000000000001,9.766911151973481
95,0.9500000000000001,9.806057049229992
96,0.96,9.865070273830627
97,0.97,9.904609594027022
98,0.98,10.329462804405184
99,0.99,10.39162590476448
100,1.0,10.47509236049357
