,cdf,Output Throughput
0,0.0,28.531268237328565
1,0.01,28.81801234629703
2,0.02,29.049481162991018
3,0.03,30.235013382273646
4,0.04,30.356195679214313
5,0.05,30.600019320094326
6,0.06,30.722664565219695
7,0.07,30.722664565219695
8,0.08,30.784171401186107
9,0.09,31.031432580809184
10,0.1,31.21818092332617
11,0.11,31.406053124477214
12,0.12,31.658309312946972
13,0.13,31.78519619708015
14,0.14,32.16891639591199
15,0.15,32.36251015932786
16,0.16,32.557268977381305
17,0.17,32.557268977381305
18,0.18,32.687758902651446
19,0.19,33.01627645128441
20,0.2,33.1486060840254
21,0.21,33.2814660955245
22,0.22,33.348095657277305
23,0.23,33.41485861154611
24,0.24,33.548785766374806
25,0.25,33.68324970284932
26,0.26,34.08988375956996
27,0.27,34.158131775104636
28,0.28,34.226516423303046
29,0.29,34.43249290200854
30,0.3,34.50142682173228
31,0.31,34.63970895500363
32,0.32,34.70905772168032
33,0.33,34.84817204209353
34,0.34,34.91793815228792
35,0.35000000000000003,34.98784393437458
36,0.36,35.05788966797693
37,0.37,35.198402111022496
38,0.38,35.48111878100839
39,0.39,35.6946455044604
40,0.4,35.90945723986225
41,0.41000000000000003,36.05338277596838
42,0.42,36.270353405925924
43,0.43,36.34296672605789
44,0.44,36.41572541820215
45,0.45,36.78170966575206
46,0.46,36.92913120006213
47,0.47000000000000003,37.30027526323027
48,0.48,37.449775214686134
49,0.49,37.59987436374385
50,0.5,37.82615183894552
51,0.51,37.9777595100358
52,0.52,38.12997482649355
53,0.53,38.20631111243247
54,0.54,38.28280022376868
55,0.55,38.51318757279229
56,0.56,38.744961401652304
57,0.5700000000000001,39.13435486785647
58,0.58,39.36986690514359
59,0.59,39.606796262836106
60,0.6,39.845151470422216
61,0.61,39.92492154343608
62,0.62,40.004851316295785
63,0.63,40.084941108720805
64,0.64,40.487801599381925
65,0.65,40.731458730619785
66,0.66,41.05861739934763
67,0.67,41.22318083124537
68,0.68,41.388403835355575
69,0.6900000000000001,41.55428905525158
70,0.7000000000000001,41.804364348595875
71,0.71,41.88805676971418
72,0.72,42.14014068986939
73,0.73,42.563656286631854
74,0.74,42.734251932474436
75,0.75,42.905531327715394
76,0.76,42.99142828733044
77,0.77,43.163738448491934
78,0.78,43.5104334024222
79,0.79,43.8599130407983
80,0.8,44.30071264282453
81,0.81,45.0152251403878
82,0.8200000000000001,45.37679139871435
83,0.8300000000000001,45.558662123888844
84,0.84,45.64987065666941
85,0.85,46.01653444375361
86,0.86,46.20096926673978
87,0.87,46.29346369970624
88,0.88,46.38614330671266
89,0.89,46.66529688287211
90,0.9,46.94613041587921
91,0.91,47.1342910706917
92,0.92,47.703310038808226
93,0.93,48.18273643577533
94,0.9400000000000001,48.8620389949823
95,0.9500000000000001,49.35311081546546
96,0.96,50.149111881082334
97,0.97,51.676380228367584
98,0.98,54.000906295163944
99,0.99,57.80069803490647
100,1.0,154.62474481042565
