,cdf,Time Between Chunks
0,0.0,3.1579450348602855e-05
1,0.01,0.0057474314997432475
2,0.02,0.009571148697173173
3,0.03,0.011878776273103181
4,0.04,0.01279114744735968
5,0.05,0.013366523577309688
6,0.06,0.013691200793624706
7,0.07,0.013912021938254242
8,0.08,0.014136404638853238
9,0.09,0.014364406338656776
10,0.1,0.0146253067995911
11,0.11,0.014831501156181702
12,0.12,0.015010551382498934
13,0.13,0.015161409982456598
14,0.14,0.015252651924866805
15,0.15,0.015375162570294712
16,0.16,0.015498657232031206
17,0.17,0.015623143813782043
18,0.18,0.01571716448796558
19,0.19,0.01584340613926675
20,0.2,0.015970661774644724
21,0.21,0.01609893953850904
22,0.22,0.01622824764068582
23,0.23,0.016391344295595824
24,0.24,0.01655608009968765
25,0.25,0.01668905999516812
26,0.26,0.016823107996896916
27,0.27,0.016924350101212383
28,0.28,0.017060287973823713
29,0.29,0.017128665813019556
30,0.3,0.017231746775903854
31,0.31,0.017335448083946683
32,0.32,0.017404928768170222
33,0.33,0.017509672292034872
34,0.34,0.017579851268977924
35,0.35000000000000003,0.017685647483111043
36,0.36,0.017756531770734444
37,0.37,0.017827700163434393
38,0.38,0.017899153799907433
39,0.39,0.017934987941648994
40,0.4,0.018006871588826297
41,0.41000000000000003,0.01807904334652525
42,0.42,0.018115237627499264
43,0.43,0.018187843717583342
44,0.44,0.018224255817118045
45,0.45,0.018297298853416077
46,0.46,0.018370634647081274
47,0.47000000000000003,0.018407412694422778
48,0.48,0.018481189825685865
49,0.49,0.018555262656577566
50,0.5,0.01859241032956371
51,0.51,0.018666928933571365
52,0.52,0.018741746209039317
53,0.53,0.01881686335304635
54,0.54,0.018892281567469155
55,0.55,0.01896800205900161
56,0.56,0.01908215221743059
57,0.5700000000000001,0.019158633712809566
58,0.58,0.019273931099787766
59,0.59,0.019389922350829727
60,0.6,0.019506611641635776
61,0.61,0.01966329046667553
62,0.62,0.019781624897208798
63,0.63,0.01990067146884956
64,0.64,0.020020434467290085
65,0.65,0.020100676609200927
66,0.66,0.020221643246189514
67,0.67,0.020302691835303904
68,0.68,0.020424874207613106
69,0.6900000000000001,0.020547791878089864
70,0.7000000000000001,0.02063014767483993
71,0.71,0.02075430068885643
72,0.72,0.02083748417540145
73,0.73,0.020962884948370824
74,0.74,0.021089040387965444
75,0.75,0.021215955035797776
76,0.76,0.021343633460811928
77,0.77,0.02142917900018838
78,0.78,0.021558140615136834
79,0.79,0.021687878325993115
80,0.8,0.021818396803331926
81,0.81,0.021949700745835708
82,0.8200000000000001,0.022126002678022175
83,0.8300000000000001,0.022259157804389196
84,0.84,0.022482866134419098
85,0.85,0.022708822771297113
86,0.86,0.023028982284148392
87,0.87,0.02344725728633999
88,0.88,0.023920923462949096
89,0.89,0.02430673664174227
90,0.9,0.02484741063499535
91,0.91,0.02601708825337182
92,0.92,0.033206765788853364
93,0.93,0.04464551001305101
94,0.9400000000000001,0.05313064076149899
95,0.9500000000000001,0.060506684345376996
96,0.96,0.07243965742959788
97,0.97,0.07661201533830812
98,0.98,0.08021848206260028
99,0.99,0.09282852617171974
100,1.0,0.4176962475999589
