,cdf,Session Duration
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,5.912094052908851
5,0.05,5.923930077038799
6,0.06,5.935789796912751
7,0.07,17.064502789599942
8,0.08,18.119713073016925
9,0.09,18.48575568123064
10,0.1,19.048730945768522
11,0.11,21.221196526570374
12,0.12,22.131468999885865
13,0.13,22.175776245130884
14,0.14,22.623756792241156
15,0.15,22.714433081311974
16,0.16,22.714433081311974
17,0.17,22.714433081311974
18,0.18,22.988648370853415
19,0.19,23.034671690915182
20,0.2,23.034671690915182
21,0.21,23.080787149755857
22,0.22,23.31275299475424
23,0.23,23.31275299475424
24,0.24,23.406190788883727
25,0.25,23.453050029702315
26,0.26,23.453050029702315
27,0.27,23.453050029702315
28,0.28,23.500003082814832
29,0.29,23.500003082814832
30,0.3,23.500003082814832
31,0.31,23.500003082814832
32,0.32,23.54705013603367
33,0.33,23.594191377547254
34,0.34,23.594191377547254
35,0.35000000000000003,23.783702003519156
36,0.36,23.926833227529155
37,0.37,25.20394615391064
38,0.38,25.61045280900837
39,0.39,25.713099811602593
40,0.4,25.713099811602593
41,0.41000000000000003,25.7645774889031
42,0.42,25.86784222506631
43,0.43,26.023515884264672
44,0.44,26.075615015164104
45,0.45,26.127818448627895
46,0.46,26.180126393469997
47,0.47000000000000003,26.443241126153197
48,0.48,26.496180547827176
49,0.49,26.869735986699773
50,0.5,27.194115310062983
51,0.51,27.194115310062983
52,0.52,27.248557983356402
53,0.53,27.467420804193367
54,0.54,27.79901555374385
55,0.55,27.85466923853611
56,0.56,27.910434342116766
57,0.5700000000000001,27.910434342116766
58,0.58,27.966311087546437
59,0.59,27.966311087546437
60,0.6,27.966311087546437
61,0.61,28.022299698332315
62,0.62,28.022299698332315
63,0.63,28.07840039842908
64,0.64,28.13461341223975
65,0.65,28.13461341223975
66,0.66,28.13461341223975
67,0.67,28.360593108424823
68,0.68,28.360593108424823
69,0.6900000000000001,28.588387893459355
70,0.7000000000000001,28.70297049565497
71,0.71,28.81801234629703
72,0.72,28.875706064708037
73,0.73,28.875706064708037
74,0.74,28.875706064708037
75,0.75,28.933515286058807
76,0.76,29.165911832551437
77,0.77,29.400175008601114
78,0.78,29.518011263308665
79,0.79,29.636319807141025
80,0.8,29.636319807141025
81,0.81,29.755102533038666
82,0.8200000000000001,29.755102533038666
83,0.8300000000000001,30.0541463852828
84,0.84,30.1143148465146
85,0.85,30.295543939595497
86,0.86,30.356195679214313
87,0.87,30.845801373961255
88,0.88,30.907554730065282
89,0.89,30.969431716511867
90,0.9,31.468928105707406
91,0.91,31.658309312946972
92,0.92,31.848830223500734
93,0.93,31.912591645369606
94,0.9400000000000001,32.04049769614657
95,0.9500000000000001,32.104642836679396
96,0.96,32.16891639591199
97,0.97,32.23331863093885
98,0.98,32.29784979936916
99,0.99,32.29784979936916
100,1.0,32.557268977381305
