,cdf,Normalized End to End Latency
0,0.0,0.0056336246934122645
1,0.01,0.007248199814943368
2,0.02,0.007962580796555435
3,0.03,0.008139698787313627
4,0.04,0.00867767119048706
5,0.05,0.008817630666203351
6,0.06,0.009086167589578543
7,0.07,0.009306873563191898
8,0.08,0.009648025007611067
9,0.09,0.009862633668771789
10,0.1,0.010001681651250902
11,0.11,0.010285686343103177
12,0.12,0.010813044939111494
13,0.13,0.011031483010194344
14,0.14,0.011231847643044041
15,0.15,0.01134472962633634
16,0.16,0.01157390844418901
17,0.17,0.011784125140703235
18,0.18,0.011950263200893424
19,0.19,0.012046248768844926
20,0.2,0.012094530278658418
21,0.21,0.012289599218201957
22,0.22,0.01236355849411424
23,0.23,0.012413111785119417
24,0.24,0.012437962859764295
25,0.25,0.012613319027283364
26,0.26,0.012638570917227877
27,0.27,0.012663873361506612
28,0.28,0.0128167553501572
29,0.29,0.012919700659469575
30,0.3,0.012971482974956107
31,0.31,0.013101848589856717
32,0.32,0.013154360956436932
33,0.33,0.013180696013406776
34,0.34,0.013207083793213397
35,0.35000000000000003,0.013207083793213397
36,0.36,0.01323352440140802
37,0.37,0.013260017943753182
38,0.38,0.01328656452622316
39,0.39,0.013339817236495882
40,0.4,0.013393283384271272
41,0.41000000000000003,0.013420096764419964
42,0.42,0.013446963825009393
43,0.43,0.013473884673507913
44,0.44,0.013527888165181794
45,0.45,0.01358210810349922
46,0.46,0.013663845747083996
47,0.47000000000000003,0.013801169725858414
48,0.48,0.013828799695279554
49,0.49,0.013939873834026525
50,0.5,0.014079971942123988
51,0.51,0.014108160074140246
52,0.52,0.014136404638853238
53,0.53,0.014136404638853238
54,0.54,0.014193063518509087
55,0.55,0.014221478060087686
56,0.56,0.014249949487635409
57,0.5700000000000001,0.014278477915038083
58,0.58,0.01439316390890434
59,0.59,0.014479782517199776
60,0.6,0.014537817659518063
61,0.61,0.014654586693083775
62,0.62,0.014713322452639456
63,0.63,0.014713322452639456
64,0.64,0.014742778553645742
65,0.65,0.014772293625825215
66,0.66,0.01480186778723828
67,0.67,0.014831501156181702
68,0.68,0.014861193851189074
69,0.6900000000000001,0.014920757694717035
70,0.7000000000000001,0.014980560270845588
71,0.71,0.015010551382498934
72,0.72,0.015100885452111988
73,0.73,0.015252651924866805
74,0.74,0.015375162570294712
75,0.75,0.015436786406624717
76,0.76,0.015467690883915258
77,0.77,0.015623143813782043
78,0.78,0.0156544213789748
79,0.79,0.01590690670144762
80,0.8,0.01600263507149086
81,0.81,0.01622824764068582
82,0.8200000000000001,0.016325909852733606
83,0.8300000000000001,0.01658922540519253
84,0.84,0.01668905999516812
85,0.85,0.016722471526689982
86,0.86,0.016823107996896916
87,0.87,0.016924350101212383
88,0.88,0.016992183099781375
89,0.89,0.017060287973823713
90,0.9,0.0174397734704088
91,0.91,0.017509672292034872
92,0.92,0.017650311524103825
93,0.93,0.01772105418477893
94,0.9400000000000001,0.017970893823414057
95,0.9500000000000001,0.018042921381796924
96,0.96,0.018481189825685865
97,0.97,0.01908215221743059
98,0.98,0.019158633712809566
99,0.99,0.020302691835303904
100,1.0,0.02083748417540145
