,cdf,End to End Latency
0,0.0,1.6904582989798096
1,0.01,2.170591602623535
2,0.02,2.389298457274668
3,0.03,2.4424455151051148
4,0.04,2.6038726535920076
5,0.05,2.6353073669778864
6,0.06,2.7264484667722964
7,0.07,2.7870950192756454
8,0.08,2.8892583811289523
9,0.09,2.9594394093502467
10,0.1,3.001162958349363
11,0.11,3.086383063418181
12,0.12,3.244625360993144
13,0.13,3.3101711632378223
14,0.14,3.3702937441436616
15,0.15,3.404165770742258
16,0.16,3.4729345041373763
17,0.17,3.536013352755416
18,0.18,3.5858657085492496
19,0.19,3.614667698166278
20,0.2,3.6219042701345794
21,0.21,3.680320844306961
22,0.22,3.7098815059046175
23,0.23,3.724750755558294
24,0.24,3.7322077140278798
25,0.25,3.7772640187688933
26,0.26,3.7848261088965587
27,0.27,3.7999957374195623
28,0.28,3.8458703990350456
29,0.29,3.8767607692564843
30,0.3,3.9000912631390414
31,0.31,3.9314171401228295
32,0.32,3.947174307260429
33,0.33,3.955076558125815
34,0.34,3.955076558125815
35,0.35000000000000003,3.962994629313254
36,0.36,3.9709285524950624
37,0.37,3.978878359406965
38,0.38,3.98684408184822
39,0.39,4.002823400834266
40,0.4,4.010837061296397
41,0.41000000000000003,4.026912544432371
42,0.42,4.034974431408211
43,0.43,4.043052458297918
44,0.44,4.0592570611321745
45,0.45,4.075526612209306
46,0.46,4.0918613718426515
47,0.47000000000000003,4.132985276091548
48,0.48,4.1495503307401576
49,0.49,4.174522482587759
50,0.5,4.216477145089314
51,0.51,4.233376836152106
52,0.52,4.241852065053311
53,0.53,4.241852065053311
54,0.54,4.250344261379744
55,0.55,4.258853459100224
56,0.56,4.2759229949387665
57,0.5700000000000001,4.28448340133504
58,0.58,4.318896749873268
59,0.59,4.336206939942711
60,0.6,4.362302398369781
61,0.61,4.397340795955234
62,0.62,4.414965390703957
63,0.63,4.414965390703957
64,0.64,4.414965390703957
65,0.65,4.4238041602549165
66,0.66,4.441534820485737
67,0.67,4.450426782088312
68,0.68,4.459336545415816
69,0.6900000000000001,4.477209619873319
70,0.7000000000000001,4.495154329828011
71,0.71,4.5041536377956355
72,0.72,4.522206339697921
73,0.73,4.576799739249973
74,0.74,4.604343094301705
75,0.75,4.622797356749544
76,0.76,4.641325584103023
77,0.77,4.678605120523999
78,0.78,4.6879716973418635
79,0.79,4.7731192452354385
80,0.8,4.801844058547309
81,0.81,4.869542682560328
82,0.8200000000000001,4.898847775788485
83,0.8300000000000001,4.967914003184976
84,0.84,5.0078167265906215
85,0.85,5.017842385702915
86,0.86,5.058146138280245
87,0.87,5.078419248781258
88,0.88,5.098773614152761
89,0.89,5.119209560065252
90,0.9,5.2330801925542945
91,0.91,5.254054440846848
92,0.92,5.306858583536214
93,0.93,5.317482925044794
94,0.9400000000000001,5.39245126488446
95,0.9500000000000001,5.414064274349919
96,0.96,5.545573661018751
97,0.97,5.7259019430371785
98,0.98,5.7488514268274225
99,0.99,6.092144182901027
100,1.0,6.240124351660217
