,cdf,Session Duration
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,11.929333015015049
5,0.05,11.977145925082336
6,0.06,12.001124195202623
7,0.07,12.04922484518274
8,0.08,12.121737538968073
9,0.09,20.717950747111136
10,0.1,21.823787129872706
11,0.11,23.736182119396236
12,0.12,23.83131702254522
13,0.13,23.926833227529155
14,0.14,23.926833227529155
15,0.15,24.022732262610404
16,0.16,24.11901566217658
17,0.17,25.10333169881963
18,0.18,25.86784222506631
19,0.19,27.467420804193367
20,0.2,28.13461341223975
21,0.21,28.933515286058807
22,0.22,29.518011263308665
23,0.23,29.695651778726894
24,0.24,30.295543939595497
25,0.25,30.295543939595497
26,0.26,30.416968843737266
27,0.27,30.538880420353877
28,0.28,30.661280620034457
29,0.29,30.722664565219695
30,0.3,30.845801373961255
31,0.31,30.845801373961255
32,0.32,30.907554730065282
33,0.33,30.907554730065282
34,0.34,30.969431716511867
35,0.35000000000000003,31.031432580809184
36,0.36,31.09355757096096
37,0.37,31.155806935467375
38,0.38,31.155806935467375
39,0.39,31.155806935467375
40,0.4,31.21818092332617
41,0.41000000000000003,31.21818092332617
42,0.42,31.21818092332617
43,0.43,31.28067978403353
44,0.44,31.34330376758515
45,0.45,31.468928105707406
46,0.46,31.468928105707406
47,0.47000000000000003,31.53192896277589
48,0.48,31.658309312946972
49,0.49,31.848830223500734
50,0.5,31.912591645369606
51,0.51,31.976480717732706
52,0.52,32.104642836679396
53,0.53,32.16891639591199
54,0.54,32.36251015932786
55,0.55,32.557268977381305
56,0.56,32.687758902651446
57,0.5700000000000001,32.81877183311004
58,0.58,32.950309864968155
59,0.59,33.01627645128441
60,0.6,33.08237510283853
61,0.61,33.1486060840254
62,0.62,33.2814660955245
63,0.63,33.348095657277305
64,0.64,33.48175522538304
65,0.65,33.81825257239694
66,0.66,33.953796535067895
67,0.67,34.021772103706674
68,0.68,34.226516423303046
69,0.6900000000000001,34.295037977704055
70,0.7000000000000001,34.295037977704055
71,0.71,34.43249290200854
72,0.72,34.50142682173228
73,0.73,34.77854532472673
74,0.74,35.05788966797693
75,0.75,35.41022743479259
76,0.76,35.623327531424515
77,0.77,35.90945723986225
78,0.78,36.05338277596838
79,0.79,36.708219736349946
80,0.8,37.003063394656856
81,0.81,38.28280022376868
82,0.8200000000000001,38.900251672510336
83,0.8300000000000001,39.765540778173616
84,0.84,41.471263502693624
85,0.85,42.734251932474436
86,0.86,43.07749721283061
87,0.87,43.336739230849844
88,0.88,43.42349946955025
89,0.89,43.5104334024222
90,0.9,43.8599130407983
91,0.91,44.389402758225586
92,0.92,44.925284630616794
93,0.93,45.74126178911519
94,0.9400000000000001,45.924593315993896
95,0.9500000000000001,46.20096926673978
96,0.96,46.5720595264628
97,0.97,46.85233195350981
98,0.98,46.85233195350981
99,0.99,47.04011666295805
100,1.0,47.1342910706917
