,cdf,Time Between Chunks
0,0.0,2.252231264552579e-05
1,0.01,0.00709048063867145
2,0.02,0.011142351294774148
3,0.03,0.01328656452622316
4,0.04,0.014307063456409525
5,0.05,0.015040602536417851
6,0.06,0.015405943676541549
7,0.07,0.0157801590720911
8,0.08,0.016163464281624563
9,0.09,0.016457041000491286
10,0.1,0.016755949948164837
11,0.11,0.017026201484365525
12,0.12,0.017266244767447207
13,0.13,0.0174397734704088
14,0.14,0.017615046166413306
15,0.15,0.017756531770734444
16,0.16,0.017863391254852673
17,0.17,0.017970893823414057
18,0.18,0.01807904334652525
19,0.19,0.01815150436949626
20,0.2,0.018260740813748913
21,0.21,0.01833393008235185
22,0.22,0.01844426437148869
23,0.23,0.018555262656577566
24,0.24,0.018666928933571365
25,0.25,0.01877926722247083
26,0.26,0.018892281567469155
27,0.27,0.019044026039173982
28,0.28,0.019158633712809566
29,0.29,0.01931251754843599
30,0.3,0.01942874101419474
31,0.31,0.019584794375487293
32,0.32,0.019702656413555748
33,0.33,0.019860909887493217
34,0.34,0.019940512652971382
35,0.35000000000000003,0.02006051541717455
36,0.36,0.020140918204014143
37,0.37,0.020262127016452143
38,0.38,0.02034333786500421
39,0.39,0.020424874207613106
40,0.4,0.020506737348862922
41,0.41000000000000003,0.020588928598566522
42,0.42,0.020671449271786557
43,0.43,0.02075430068885643
44,0.44,0.02083748417540145
45,0.45,0.02092100106236009
46,0.46,0.0210048526860052
47,0.47000000000000003,0.021089040387965444
48,0.48,0.021173565515246733
49,0.49,0.02125842942025383
50,0.5,0.021386363457730474
51,0.51,0.021472080259448016
52,0.52,0.02160130005580778
53,0.53,0.021687878325993115
54,0.54,0.021818396803331926
55,0.55,0.021949700745835708
56,0.56,0.02208179488046369
57,0.5700000000000001,0.022214683962622186
58,0.58,0.022348372776335664
59,0.59,0.022482866134419098
60,0.6,0.022618168878651118
61,0.61,0.022799840005834144
62,0.62,0.0229370503108903
63,0.63,0.02307508635278533
64,0.64,0.023260427481417243
65,0.65,0.023400409619434216
66,0.66,0.023588363773234883
67,0.67,0.023730319444339266
68,0.68,0.023920923462949096
69,0.6900000000000001,0.024064880490925433
70,0.7000000000000001,0.024258171733367175
71,0.71,0.024404158334272612
72,0.72,0.02460017468627383
73,0.73,0.024748219473968578
74,0.74,0.02489715520083118
75,0.75,0.025046987228567425
76,0.76,0.025197720951150127
77,0.77,0.025349361795013157
78,0.78,0.02550191521924695
79,0.79,0.025655386715794894
80,0.8,0.025913227725275052
81,0.81,0.026121365055713178
82,0.8200000000000001,0.026436709825988915
83,0.8300000000000001,0.026755861530700437
84,0.84,0.027078866128275373
85,0.85,0.027405770131964907
86,0.86,0.02779214938654495
87,0.87,0.028467229757745738
88,0.88,0.03040945605993523
89,0.89,0.03766584388261353
90,0.9,0.04473489041347754
91,0.91,0.051354562801178213
92,0.92,0.05675557121020511
93,0.93,0.06386387480355367
94,0.9400000000000001,0.07302149914669681
95,0.9500000000000001,0.07661201533830812
96,0.96,0.07910324779727586
97,0.97,0.083492261533344
98,0.98,0.09916191395333707
99,0.99,0.12834912559691156
100,1.0,0.47189406821467106
