,cdf,Output Throughput
0,0.0,40.976582199748535
1,0.01,42.309038880111146
2,0.02,44.65653987375613
3,0.03,45.46763582593901
4,0.04,45.74126178911519
5,0.05,46.10865963783521
6,0.06,46.38614330671266
7,0.07,46.66529688287211
8,0.08,46.758720900655646
9,0.09,46.94613041587921
10,0.1,47.04011666295805
11,0.11,47.1342910706917
12,0.12,47.228654015778176
13,0.13,47.3232058756696
14,0.14,47.3232058756696
15,0.15,47.41794702857384
16,0.16,47.512877853455876
17,0.17,47.60799873003938
18,0.18,47.60799873003938
19,0.19,47.703310038808226
20,0.2,47.79881216100805
21,0.21,47.79881216100805
22,0.22,47.79881216100805
23,0.23,47.89450547864771
24,0.24,47.990390374500834
25,0.25,47.990390374500834
26,0.26,48.08646723210745
27,0.27,48.08646723210745
28,0.28,48.18273643577533
29,0.29,48.279198370581696
30,0.3,48.279198370581696
31,0.31,48.37585342237466
32,0.32,48.37585342237466
33,0.33,48.47270197777481
34,0.34,48.47270197777481
35,0.35000000000000003,48.56974442417677
36,0.36,48.66698114975067
37,0.37,48.66698114975067
38,0.38,48.76441254344387
39,0.39,48.8620389949823
40,0.4,49.05787863440143
41,0.41000000000000003,49.15609260564148
42,0.42,49.45191584212306
43,0.43,49.55091867664183
44,0.44,49.849117991448196
45,0.45,50.0489138553459
46,0.46,50.149111881082334
47,0.47000000000000003,50.35011012409445
48,0.48,50.75452664910623
49,0.49,51.05996932250756
50,0.5,51.16219148331339
51,0.51,51.470087499205164
52,0.52,51.676380228367584
53,0.53,51.88349978126731
54,0.54,52.091449471823815
55,0.55,52.30023262723876
56,0.56,52.509852588049384
57,0.5700000000000001,52.72031270818174
58,0.58,52.8258588797697
59,0.59,53.03758555691637
60,0.6,53.14376690938267
61,0.61,53.35676776573205
62,0.62,53.46358812161941
63,0.63,53.57062233207311
64,0.64,53.677870825230386
65,0.65,53.677870825230386
66,0.66,53.89301237649229
67,0.67,54.000906295163944
68,0.68,54.21734257647094
69,0.6900000000000001,54.32588580485227
70,0.7000000000000001,54.434646336994085
71,0.71,54.54362460793902
72,0.72,54.65282105360057
73,0.73,54.76223611076494
74,0.74,54.871870217092805
75,0.75,54.98172381112103
76,0.76,55.09179733226441
77,0.77,55.09179733226441
78,0.78,55.202091220817465
79,0.79,55.31260591795624
80,0.8,55.42334186573994
81,0.81,55.534299507112806
82,0.8200000000000001,55.64547928590583
83,0.8300000000000001,55.75688164683858
84,0.84,55.98035589845489
85,0.85,56.09242868303638
86,0.86,56.20472583755698
87,0.87,56.54296801714225
88,0.88,56.65616715231171
89,0.89,56.88324575103979
90,0.9,56.99712612291374
91,0.91,57.225571289293
92,0.92,57.68521212474681
93,0.93,58.26495833910286
94,0.9400000000000001,59.08640473753639
95,0.9500000000000001,60.15959007269979
96,0.96,61.374894816794864
97,0.97,63.62464430309206
98,0.98,67.69422713421983
99,0.99,69.47735788524926
100,1.0,131.49924712734068
