,cdf,Time to First Chunk
0,0.0,0.049637856474173424
1,0.01,0.0750949952933328
2,0.02,0.07847294617290075
3,0.03,0.08332544382798268
4,0.04,0.0862072225102351
5,0.05,0.08777300278395654
6,0.06,0.08954613565533923
7,0.07,0.09117256055008009
8,0.08,0.09357413308069784
9,0.09,0.09527371842218063
10,0.1,0.09719837585163005
11,0.11,0.09856872362245006
12,0.12,0.1001585080908159
13,0.13,0.10197768532037281
14,0.14,0.10341541401211014
15,0.15,0.10550454465794055
16,0.16,0.10699199664792114
17,0.17,0.10850041942574477
18,0.18,0.10937190436348046
19,0.19,0.11113592999394986
20,0.2,0.11406335678801822
21,0.21,0.11636759021887054
22,0.22,0.11824444710361351
23,0.23,0.11967192870454597
24,0.24,0.1211166432814948
25,0.25,0.12208946284189441
26,0.26,0.12307009617479844
27,0.27,0.12455583442482021
28,0.28,0.1253054161777439
29,0.29,0.12605950894219034
30,0.3,0.1273264284940292
31,0.31,0.12886355043454967
32,0.32,0.13015865108133842
33,0.33,0.1309419507981784
34,0.34,0.13146676771037863
35,0.35000000000000003,0.13252272038299298
36,0.36,0.13305387303868366
37,0.37,0.13412257348126552
38,0.38,0.13519985782005342
39,0.39,0.1362857950016587
40,0.4,0.1379310770389864
41,0.41000000000000003,0.13848390645314124
42,0.42,0.13959622140299552
43,0.43,0.1412814678775116
44,0.44,0.1421317051292333
45,0.45,0.14327331951976185
46,0.46,0.14442410345775686
47,0.47000000000000003,0.14558413059383216
48,0.48,0.14675347517016996
49,0.49,0.1473416648620447
50,0.5,0.1482283726099074
51,0.51,0.14912041659875017
52,0.52,0.15031816493615288
53,0.53,0.15152553369383384
54,0.54,0.153354794320592
55,0.55,0.1545865535532963
56,0.56,0.15551686131708756
57,0.5700000000000001,0.15645276770841454
58,0.58,0.15834151134745428
59,0.59,0.15993287052596578
60,0.6,0.16089535262881202
61,0.61,0.16251237834750595
62,0.62,0.16316372991267478
63,0.63,0.1648035532097187
64,0.64,0.16679310997739533
65,0.65,0.16779687726240286
66,0.66,0.16948326448003614
67,0.67,0.17118660017665313
68,0.68,0.17221680765292285
69,0.6900000000000001,0.1742958593996865
70,0.7000000000000001,0.17569581911394808
71,0.71,0.17710702342810034
72,0.72,0.17888697920162275
73,0.73,0.1803238151950351
74,0.74,0.1817721919818646
75,0.75,0.18396659912715668
76,0.76,0.18507371712359524
77,0.77,0.1873079812474624
78,0.78,0.19071005283274098
79,0.79,0.19262672137043002
80,0.8,0.19339877158428923
81,0.81,0.195733538204134
82,0.8200000000000001,0.19809649081050018
83,0.8300000000000001,0.20088934698953562
84,0.84,0.20290831916857138
85,0.85,0.20576901473490394
86,0.86,0.20783702840652488
87,0.87,0.20950639374832422
88,0.88,0.2111891675797742
89,0.89,0.21502499273445652
90,0.9,0.21805651478287055
91,0.91,0.22113077663475186
92,0.92,0.22335317863189402
93,0.93,0.22740993850643093
94,0.9400000000000001,0.23154038123957085
95,0.9500000000000001,0.23811513105847537
96,0.96,0.2453668188558114
97,0.97,0.2584634594804186
98,0.98,0.2733503611795853
99,0.99,0.2931705055545493
100,1.0,0.4552080269930455
