,cdf,End to End Latency
0,0.0,2.2727709585942875
1,0.01,4.293060945682057
2,0.02,4.432660625040211
3,0.03,4.65061752721434
4,0.04,4.87929151675965
5,0.05,4.95798810108071
6,0.06,5.068272556975502
7,0.07,5.139727413494517
8,0.08,5.191382550071836
9,0.09,5.2330801925542945
10,0.1,5.254054440846848
11,0.11,5.275112754178585
12,0.12,5.285673540473237
13,0.13,5.306858583536214
14,0.14,5.3281285365063455
15,0.15,5.349483739703562
16,0.16,5.360193416860125
17,0.17,5.370924534811798
18,0.18,5.381677136483093
19,0.19,5.39245126488446
20,0.2,5.403246963112457
21,0.21,5.424903241866135
22,0.22,5.435763909017018
23,0.23,5.446646319245281
24,0.24,5.446646319245281
25,0.25,5.457550516080607
26,0.26,5.468476543139826
27,0.27,5.468476543139826
28,0.28,5.490394262834056
29,0.29,5.5013860431400285
30,0.3,5.512399829012181
31,0.31,5.5234356645056994
32,0.32,5.534493593763969
33,0.33,5.545573661018751
34,0.34,5.567800386887839
35,0.35000000000000003,5.578947134409136
36,0.36,5.590116197741286
37,0.37,5.601307621560588
38,0.38,5.612521450632782
39,0.39,5.623757729813228
40,0.4,5.635016504047088
41,0.41000000000000003,5.657601717905779
42,0.42,5.668928247871556
43,0.43,5.691649380406982
44,0.44,5.70304407386125
45,0.45,5.7259019430371785
46,0.46,5.7488514268274225
47,0.47000000000000003,5.771892892424462
48,0.48,5.795026708492479
49,0.49,5.829901399818265
50,0.5,5.85326771468095
51,0.51,5.876727682014373
52,0.52,5.888492902598986
53,0.53,5.9476732599696325
54,0.54,5.971511605862952
55,0.55,5.995445496133053
56,0.56,6.007448390019206
57,0.5700000000000001,6.043601443110486
58,0.58,6.0678242703145076
59,0.59,6.092144182901027
60,0.6,6.10434066775168
61,0.61,6.128806938497908
62,0.62,6.141076822258666
63,0.63,6.165690331953579
64,0.64,6.165690331953579
65,0.65,6.1780340563418745
66,0.66,6.1780340563418745
67,0.67,6.190402492891106
68,0.68,6.190402492891106
69,0.6900000000000001,6.202795691075073
70,0.7000000000000001,6.215213700466616
71,0.71,6.215213700466616
72,0.72,6.22765657073782
73,0.73,6.22765657073782
74,0.74,6.240124351660217
75,0.75,6.240124351660217
76,0.76,6.252617093104983
77,0.77,6.252617093104983
78,0.78,6.265134845043132
79,0.79,6.277677657545719
80,0.8,6.277677657545719
81,0.81,6.29024558078405
82,0.8200000000000001,6.29024558078405
83,0.8300000000000001,6.302838665029864
84,0.84,6.31545696065555
85,0.85,6.31545696065555
86,0.86,6.328100518134338
87,0.87,6.340769388040514
88,0.88,6.353463621049604
89,0.89,6.366183267938592
90,0.9,6.3789283795861165
91,0.91,6.391699006972676
92,0.92,6.40449520118083
93,0.93,6.430164494903704
94,0.9400000000000001,6.455936671464263
95,0.9500000000000001,6.494788744105482
96,0.96,6.560062478027002
97,0.97,6.5863552872647775
98,0.98,6.705983143078083
99,0.99,7.078062077235636
100,1.0,7.322854153566432
