,cdf,Normalized End to End Latency
0,0.0,0.0068124588253167095
1,0.01,0.017899153799907433
2,0.02,0.020020434467290085
3,0.03,0.02071283355461296
4,0.04,0.0213009888385126
5,0.05,0.02151506740711458
6,0.06,0.021774803602925667
7,0.07,0.022393114263375376
8,0.08,0.022754285879948363
9,0.09,0.023167571576157994
10,0.1,0.02344725728633999
11,0.11,0.023730319444339266
12,0.12,0.024209703857776026
13,0.13,0.024258171733367175
14,0.14,0.024996943298040815
15,0.15,0.02580978180965111
16,0.16,0.026121365055713178
17,0.17,0.026542668476635518
18,0.18,0.027351013348484454
19,0.19,0.027460636538635508
20,0.2,0.028410352175812174
21,0.21,0.02921708384319103
22,0.22,0.029747753225700165
23,0.23,0.03040945605993523
24,0.24,0.030592461324073388
25,0.25,0.030776567920857405
26,0.26,0.031085877674358935
27,0.27,0.031335562185376316
28,0.28,0.03139829604360529
29,0.29,0.031587252184406465
30,0.3,0.03171385427071461
31,0.31,0.031777345470455784
32,0.32,0.03196858274513668
33,0.33,0.03203258391179361
34,0.34,0.03216097089301623
35,0.35000000000000003,0.032419290647580895
36,0.36,0.03261439117277405
37,0.37,0.032679685249196025
38,0.38,0.03274511004448971
39,0.39,0.03287635283901393
40,0.4,0.033008121656235595
41,0.41000000000000003,0.033206765788853364
42,0.42,0.033339858905148255
43,0.43,0.03340660536942283
44,0.44,0.033674930169957415
45,0.45,0.03374234744757494
46,0.46,0.03421806270723731
47,0.47000000000000003,0.034355209113732854
48,0.48,0.03442398831115773
49,0.49,0.03449290520467356
50,0.5,0.034700484821205746
51,0.51,0.03483956478133087
52,0.52,0.03490931365977195
53,0.53,0.03504923060839133
54,0.54,0.03533074911971233
55,0.55,0.035828858402644215
56,0.56,0.03604447783637629
57,0.5700000000000001,0.03618894453665566
58,0.58,0.036333990261205665
59,0.59,0.036625828075364034
60,0.6,0.036699153056495896
61,0.61,0.03677262483438678
62,0.62,0.0369939238904306
63,0.63,0.03721655473261771
64,0.64,0.03729106234970003
65,0.65,0.03736571913118091
66,0.66,0.03759058745127963
67,0.67,0.03774125097747362
68,0.68,0.03796837926251835
69,0.6900000000000001,0.038120556982831344
70,0.7000000000000001,0.038120556982831344
71,0.71,0.0381968744142284
72,0.72,0.038349967945855046
73,0.73,0.038503675078196
74,0.74,0.03858075951278698
75,0.75,0.03865799827057034
76,0.76,0.03889064357572196
77,0.77,0.03896850272201971
78,0.78,0.03943894190131432
79,0.79,0.039676286954963204
80,0.8,0.039994970390930897
81,0.81,0.04023566164519613
82,0.8200000000000001,0.040477801388591736
83,0.8300000000000001,0.0406400369029393
84,0.84,0.04072139833818039
85,0.85,0.040884610192028964
86,0.86,0.04104847620094892
87,0.87,0.0412955074932817
88,0.88,0.041627196651416044
89,0.89,0.041877710705449364
90,0.9,0.04204555707316023
91,0.91,0.04229858883613699
92,0.92,0.042468122088452895
93,0.93,0.04263833483208122
94,0.9400000000000001,0.0428092297904313
95,0.9500000000000001,0.04298080969782792
96,0.96,0.04358677308190096
97,0.97,0.044112965373737816
98,0.98,0.04473489041347754
99,0.99,0.045184483687239964
100,1.0,0.04563859545003733
