,cdf,Normalized End to End Latency
0,0.0,0.00842120716419861
1,0.01,0.014831501156181702
2,0.02,0.017300811824038694
3,0.03,0.01923542174694104
4,0.04,0.020262127016452143
5,0.05,0.020547791878089864
6,0.06,0.02087920086043729
7,0.07,0.022303720682876463
8,0.08,0.023121282721859978
9,0.09,0.024355398777161173
10,0.1,0.024551023488099455
11,0.11,0.024748219473968578
12,0.12,0.0249469993553874
13,0.13,0.02514737585434463
14,0.14,0.02524816683894022
15,0.15,0.025349361795013157
16,0.16,0.025450962341686013
17,0.17,0.02555297010457077
18,0.18,0.025655386715794894
19,0.19,0.025861453044505267
20,0.2,0.02702476249964745
21,0.21,0.027405770131964907
22,0.22,0.027570699099849907
23,0.23,0.027681202793132183
24,0.24,0.02779214938654495
25,0.25,0.028071465225079487
26,0.26,0.02881089449384189
27,0.27,0.02927557650353776
28,0.28,0.029866982578078374
29,0.29,0.030715076276659904
30,0.3,0.031085877674358935
31,0.31,0.03127295366952141
32,0.32,0.031335562185376316
33,0.33,0.031587252184406465
34,0.34,0.031650489926517374
35,0.35000000000000003,0.03171385427071461
36,0.36,0.031777345470455784
37,0.37,0.031840963779705946
38,0.38,0.03203258391179361
39,0.39,0.032096713208914295
40,0.4,0.03222535722113038
41,0.41000000000000003,0.03222535722113038
42,0.42,0.03235451684009322
43,0.43,0.032419290647580895
44,0.44,0.03248419413236084
45,0.45,0.032549227554047225
46,0.46,0.032679685249196025
47,0.47000000000000003,0.03274511004448971
48,0.48,0.03281066582035456
49,0.49,0.03294217136321616
50,0.5,0.03307420398187371
51,0.51,0.03314041860446005
52,0.52,0.03327324580044266
53,0.53,0.033339858905148255
54,0.54,0.03340660536942283
55,0.55,0.033540499445157905
56,0.56,0.033674930169957415
57,0.5700000000000001,0.033809899694717246
58,0.58,0.03387758718159356
59,0.59,0.03421806270723731
60,0.6,0.03456196006994819
61,0.61,0.03483956478133087
62,0.62,0.03511939923823797
63,0.63,0.03561452881254402
64,0.64,0.03611663895316584
65,0.65,0.037067985800121155
66,0.66,0.03781680903748858
67,0.67,0.03804439203381469
68,0.68,0.03858075951278698
69,0.6900000000000001,0.039281501172607196
70,0.7000000000000001,0.039676286954963204
71,0.71,0.040075040401723556
72,0.72,0.0403969266605426
73,0.73,0.040558838028008345
74,0.74,0.04072139833818039
75,0.75,0.040884610192028964
76,0.76,0.04096646126348448
77,0.77,0.04104847620094892
78,0.78,0.04113065533248235
79,0.79,0.04121299898680164
80,0.8,0.04137818118195694
81,0.81,0.041794038955788156
82,0.8200000000000001,0.04221407617112971
83,0.8300000000000001,0.04263833483208122
84,0.84,0.04272369686377708
85,0.85,0.042894933954175915
86,0.86,0.04306685736489062
87,0.87,0.04323946984670132
88,0.88,0.04341277416141325
89,0.89,0.04358677308190096
90,0.9,0.04376146939215274
91,0.91,0.04384907994148639
92,0.92,0.04402482758078329
93,0.93,0.04420127961873029
94,0.9400000000000001,0.0443784388785656
95,0.9500000000000001,0.04455630819484311
96,0.96,0.04464551001305101
97,0.97,0.04473489041347754
98,0.98,0.04491418839179008
99,0.99,0.04509420499855417
100,1.0,0.045821515488995365
