,cdf,Output Throughput
0,0.0,21.823787129872706
1,0.01,22.175776245130884
2,0.02,22.22017219356959
3,0.03,22.353894035665824
4,0.04,22.39864657627777
5,0.05,22.443488711565614
6,0.06,22.533442484002983
7,0.07,22.623756792241156
8,0.08,22.714433081311974
9,0.09,22.805472802038963
10,0.1,22.85112940424525
11,0.11,22.942717005477082
12,0.12,23.034671690915182
13,0.13,23.12699493183745
14,0.14,23.21968820541868
15,0.15,23.31275299475424
16,0.16,23.406190788883727
17,0.17,23.453050029702315
18,0.18,23.64142699592072
19,0.19,23.879027366934686
20,0.2,24.16730197981858
21,0.21,24.21568496676515
22,0.22,24.312741723088106
23,0.23,24.361415880691887
24,0.24,24.410187484056635
25,0.25,24.459056728268965
26,0.26,24.557088921536373
27,0.27,24.655514029012366
28,0.28,24.7543336255018
29,0.29,24.953162616324942
30,0.3,25.20394615391064
31,0.31,25.457250108795368
32,0.32,25.919629696988366
33,0.33,26.23253905892239
34,0.34,26.443241126153197
35,0.35000000000000003,26.977430211401757
36,0.36,27.68804155050934
37,0.37,28.07840039842908
38,0.38,28.47426270638485
39,0.39,28.645621903256057
40,0.4,28.933515286058807
41,0.41000000000000003,29.22430204643042
42,0.42,29.518011263308665
43,0.43,29.57710638095293
44,0.44,29.636319807141025
45,0.45,29.755102533038666
46,0.46,29.934169872743254
47,0.47000000000000003,29.99409814075676
48,0.48,30.0541463852828
49,0.49,30.174603765126243
50,0.5,30.235013382273646
51,0.51,30.356195679214313
52,0.52,30.47786367625726
53,0.53,30.538880420353877
54,0.54,30.600019320094326
55,0.55,30.722664565219695
56,0.56,30.784171401186107
57,0.5700000000000001,30.845801373961255
58,0.58,30.907554730065282
59,0.59,30.969431716511867
60,0.6,31.031432580809184
61,0.61,31.155806935467375
62,0.62,31.21818092332617
63,0.63,31.34330376758515
64,0.64,31.406053124477214
65,0.65,31.53192896277589
66,0.66,31.595055947686337
67,0.67,31.658309312946972
68,0.68,31.912591645369606
69,0.6900000000000001,31.976480717732706
70,0.7000000000000001,32.104642836679396
71,0.71,32.557268977381305
72,0.72,33.41485861154611
73,0.73,34.158131775104636
74,0.74,34.70905772168032
75,0.75,35.623327531424515
76,0.76,35.981348045147264
77,0.77,36.12556172046482
78,0.78,36.270353405925924
79,0.79,36.48862977339375
80,0.8,36.85534672213993
81,0.81,38.5902910514165
82,0.8200000000000001,38.97813005423709
83,0.8300000000000001,39.13435486785647
84,0.84,39.291205832406035
85,0.85,39.448685457506215
86,0.86,39.5276618047685
87,0.87,39.765540778173616
88,0.88,40.084941108720805
89,0.89,40.40690689089165
90,0.9,40.731458730619785
91,0.91,41.05861739934763
92,0.92,42.819805990397306
93,0.93,44.56731601786451
94,0.9400000000000001,47.89450547864771
95,0.9500000000000001,48.66698114975067
96,0.96,49.05787863440143
97,0.97,51.98737065170029
98,0.98,57.68521212474681
99,0.99,67.42399096825105
100,1.0,118.7477021407729
