,cdf,Time to First Chunk
0,0.0,0.05156039250596276
1,0.01,0.08972540719819277
2,0.02,0.09876605840447698
3,0.03,0.10320878980828974
4,0.04,0.107420821856104
5,0.05,0.11025038914509439
6,0.06,0.11360801450078294
7,0.07,0.11660055836745689
8,0.08,0.11824444710361351
9,0.09,0.12233388619092724
10,0.1,0.1280926837875271
11,0.11,0.13041922896138114
12,0.12,0.13385459631147278
13,0.13,0.13655863943609645
14,0.14,0.14241625308744993
15,0.15,0.14587559031474076
16,0.16,0.14912041659875017
17,0.17,0.15243742012358982
18,0.18,0.155206138317453
19,0.19,0.15865851137017192
20,0.2,0.1605738833927904
21,0.21,0.16251237834750595
22,0.22,0.1644742753811279
23,0.23,0.1661272698835136
24,0.24,0.16880668525714104
25,0.25,0.17118660017665313
26,0.26,0.1736000682401979
27,0.27,0.1760475624955576
28,0.28,0.17888697920162275
29,0.29,0.1803238151950351
30,0.3,0.18250073711150622
31,0.31,0.18470393946700464
32,0.32,0.18618749779828003
33,0.33,0.18843520780869435
34,0.34,0.19147442101607043
35,0.35000000000000003,0.19339877158428923
36,0.36,0.19534246220372614
37,0.37,0.1977006936260636
38,0.38,0.1996876192952873
39,0.39,0.20290831916857138
40,0.4,0.20576901473490394
41,0.41000000000000003,0.20825311855348488
42,0.42,0.21331165471135655
43,0.43,0.21762083743065702
44,0.44,0.22246155006612653
45,0.45,0.2251471710607095
46,0.46,0.22695557299492955
47,0.47000000000000003,0.2292365151883339
48,0.48,0.2329338000677104
49,0.49,0.23621780878570242
50,0.5,0.23859183802756134
51,0.51,0.2409897266679567
52,0.52,0.24341171449791046
53,0.53,0.24585804371838563
54,0.54,0.24733762678434026
55,0.55,0.25082470733001944
56,0.56,0.25385273666706837
57,0.5700000000000001,0.2579470489719662
58,0.58,0.2605394607814679
59,0.59,0.264741621192242
60,0.6,0.2690115569490803
61,0.61,0.2733503611795853
62,0.62,0.27943070974774015
63,0.63,0.28167512185208793
64,0.64,0.28507558642977704
65,0.65,0.28794064466481617
66,0.66,0.292584750298696
67,0.67,0.29552527691056235
68,0.68,0.2990929446170268
69,0.6900000000000001,0.3020988796911206
70,0.7000000000000001,0.30635800977148203
71,0.71,0.3125468541804428
72,0.72,0.3156880033388813
73,0.73,0.31949908138474076
74,0.74,0.3259533931390539
75,0.75,0.331873678914055
76,0.76,0.3392558079871081
77,0.77,0.34541770529018584
78,0.78,0.35098884066444797
79,0.79,0.35664983115870835
80,0.8,0.35951447405636566
81,0.81,0.3660443291567078
82,0.8200000000000001,0.37343891760446246
83,0.8300000000000001,0.3817456151999994
84,0.84,0.3910183406747068
85,0.85,0.3997160712999163
86,0.86,0.4094253050131861
87,0.87,0.42358512297224105
88,0.88,0.43041699645892095
89,0.89,0.4408719656554126
90,0.9,0.44977817314040464
91,0.91,0.4634759624206222
92,0.92,0.482390781698451
93,0.93,0.5010743777498001
94,0.9400000000000001,0.5204816127566471
95,0.9500000000000001,0.5363326430678552
96,0.96,0.55710547462353
97,0.97,0.5903730370647373
98,0.98,0.6472642495922408
99,0.99,0.7167697562090172
100,1.0,0.8737154355127502
