,cdf,Time Between Chunks
0,0.0,0.0007024032277519885
1,0.01,0.005358869485653015
2,0.02,0.00876488326506922
3,0.03,0.011597079432065257
4,0.04,0.01236355849411424
5,0.05,0.013101848589856717
6,0.06,0.013691200793624706
7,0.07,0.01399574501585511
8,0.08,0.014278477915038083
9,0.09,0.014537817659518063
10,0.1,0.014861193851189074
11,0.11,0.015161409982456598
12,0.12,0.015375162570294712
13,0.13,0.015560776036449356
14,0.14,0.01571716448796558
15,0.15,0.01584340613926675
16,0.16,0.015970661774644724
17,0.17,0.01609893953850904
18,0.18,0.01622824764068582
19,0.19,0.01635859435694328
20,0.2,0.0164899880295213
21,0.21,0.016655715219953002
22,0.22,0.016823107996896916
23,0.23,0.016992183099781375
24,0.24,0.017128665813019556
25,0.25,0.017231746775903854
26,0.26,0.017335448083946683
27,0.27,0.0174397734704088
28,0.28,0.017509672292034872
29,0.29,0.017544726691017927
30,0.3,0.017615046166413306
31,0.31,0.017685647483111043
32,0.32,0.01772105418477893
33,0.33,0.01779208038288807
34,0.34,0.017827700163434393
35,0.35000000000000003,0.017899153799907433
36,0.36,0.017934987941648994
37,0.37,0.017970893823414057
38,0.38,0.018006871588826297
39,0.39,0.018042921381796924
40,0.4,0.018115237627499264
41,0.41000000000000003,0.01815150436949626
42,0.42,0.018187843717583342
43,0.43,0.018224255817118045
44,0.44,0.018260740813748913
45,0.45,0.018297298853416077
46,0.46,0.01833393008235185
47,0.47000000000000003,0.018370634647081274
48,0.48,0.018407412694422778
49,0.49,0.01844426437148869
50,0.5,0.018481189825685865
51,0.51,0.018518189204716273
52,0.52,0.018555262656577566
53,0.53,0.01859241032956371
54,0.54,0.018629632372265528
55,0.55,0.018666928933571365
56,0.56,0.01870430016266761
57,0.5700000000000001,0.018741746209039317
58,0.58,0.01877926722247083
59,0.59,0.01881686335304635
60,0.6,0.018854534751150547
61,0.61,0.018930103952989618
62,0.62,0.01896800205900161
63,0.63,0.01900597603709771
64,0.64,0.019044026039173982
65,0.65,0.01912035472437239
66,0.66,0.019158633712809566
67,0.67,0.01923542174694104
68,0.68,0.019273931099787766
69,0.6900000000000001,0.019351181247231664
70,0.7000000000000001,0.019467637392601538
71,0.71,0.019545663917194606
72,0.72,0.019624003173035816
73,0.73,0.01974210117114045
74,0.74,0.01990067146884956
75,0.75,0.02006051541717455
76,0.76,0.020262127016452143
77,0.77,0.02046576484666739
78,0.78,0.02071283355461296
79,0.79,0.02092100106236009
80,0.8,0.021215955035797776
81,0.81,0.021644545901765355
82,0.8200000000000001,0.022348372776335664
83,0.8300000000000001,0.024649424285245334
84,0.84,0.028183975995008898
85,0.85,0.032419290647580895
86,0.86,0.03721655473261771
87,0.87,0.043153077299555066
88,0.88,0.048947768143231755
89,0.89,0.05043845011448348
90,0.9,0.05187068491076683
91,0.91,0.05420395126272135
92,0.92,0.05596652913244195
93,0.93,0.05942730720466924
94,0.9400000000000001,0.06647020986348245
95,0.9500000000000001,0.07058049950119633
96,0.96,0.0727299964470121
97,0.97,0.0747952151721819
98,0.98,0.07630617925495768
99,0.99,0.07894519935012845
100,1.0,0.31695328464957695
