,cdf,Normalized End to End Latency
0,0.0,0.00820507756583258
1,0.01,0.015222177095846093
2,0.02,0.01662243706766539
3,0.03,0.018115237627499264
4,0.04,0.018370634647081274
5,0.05,0.018518189204716273
6,0.06,0.018741746209039317
7,0.07,0.020262127016452143
8,0.08,0.02071283355461296
9,0.09,0.021089040387965444
10,0.1,0.021215955035797776
11,0.11,0.021343633460811928
12,0.12,0.021558140615136834
13,0.13,0.021862077277412673
14,0.14,0.022126002678022175
15,0.15,0.022259157804389196
16,0.16,0.022393114263375376
17,0.17,0.02252787687743095
18,0.18,0.022754285879948363
19,0.19,0.023028982284148392
20,0.2,0.023167571576157994
21,0.21,0.023306994903802454
22,0.22,0.023353655554260517
23,0.23,0.023400409619434216
24,0.24,0.023494198742368702
25,0.25,0.02354123417528636
26,0.26,0.023588363773234883
27,0.27,0.02363558772473284
28,0.28,0.02363558772473284
29,0.29,0.02368290621867625
30,0.3,0.023730319444339266
31,0.31,0.023730319444339266
32,0.32,0.02377782759137498
33,0.33,0.023825430849816174
34,0.34,0.023825430849816174
35,0.35000000000000003,0.023825430849816174
36,0.36,0.02387312941007607
37,0.37,0.02387312941007607
38,0.38,0.023920923462949096
39,0.39,0.023968813199611645
40,0.4,0.023968813199611645
41,0.41000000000000003,0.024016798811622882
42,0.42,0.024064880490925433
43,0.43,0.024113058429846207
44,0.44,0.024113058429846207
45,0.45,0.024113058429846207
46,0.46,0.024161332821097153
47,0.47000000000000003,0.024209703857776026
48,0.48,0.024258171733367175
49,0.49,0.024258171733367175
50,0.5,0.02430673664174227
51,0.51,0.02430673664174227
52,0.52,0.024355398777161173
53,0.53,0.024355398777161173
54,0.54,0.024404158334272612
55,0.55,0.024453015508115003
56,0.56,0.024501970494117235
57,0.5700000000000001,0.024501970494117235
58,0.58,0.024551023488099455
59,0.59,0.02460017468627383
60,0.6,0.02460017468627383
61,0.61,0.024649424285245334
62,0.62,0.024698772482012597
63,0.63,0.02479776545890145
64,0.64,0.02484741063499535
65,0.65,0.0249469993553874
66,0.66,0.025046987228567425
67,0.67,0.02509713134714314
68,0.68,0.025197720951150127
69,0.6900000000000001,0.02529871371949866
70,0.7000000000000001,0.025349361795013157
71,0.71,0.02550191521924695
72,0.72,0.02560412720187722
73,0.73,0.025706748851362038
74,0.74,0.02580978180965111
75,0.75,0.025965106059059384
76,0.76,0.02606917451614132
77,0.77,0.02617366008084974
78,0.78,0.02633117416354552
79,0.79,0.026436709825988915
80,0.8,0.026542668476635518
81,0.81,0.026649051810827114
82,0.8200000000000001,0.02670240326590385
83,0.8300000000000001,0.026755861530700437
84,0.84,0.026970766970177622
85,0.85,0.027078866128275373
86,0.86,0.027351013348484454
87,0.87,0.027460636538635508
88,0.88,0.027625895694644402
89,0.89,0.027847789325256753
90,0.9,0.028071465225079487
91,0.91,0.028296937709456103
92,0.92,0.028410352175812174
93,0.93,0.028524221208712196
94,0.9400000000000001,0.028753330269078968
95,0.9500000000000001,0.029158708051296542
96,0.96,0.02980730828721308
97,0.97,0.030348697905969318
98,0.98,0.030838182671449714
99,0.99,0.031587252184406465
100,1.0,0.03228987245080231
