,cdf,Normalized End to End Latency
0,0.0,0.006415731979871571
1,0.01,0.01709444270450204
2,0.02,0.017544726691017927
3,0.03,0.018370634647081274
4,0.04,0.01900597603709771
5,0.05,0.01912035472437239
6,0.06,0.01942874101419474
7,0.07,0.019860909887493217
8,0.08,0.020020434467290085
9,0.09,0.020181240362580743
10,0.1,0.020302691835303904
11,0.11,0.020671449271786557
12,0.12,0.02083748417540145
13,0.13,0.02087920086043729
14,0.14,0.02104690444313434
15,0.15,0.021131260689042444
16,0.16,0.021343633460811928
17,0.17,0.021386363457730474
18,0.18,0.02142917900018838
19,0.19,0.02151506740711458
20,0.2,0.021687878325993115
21,0.21,0.021731297501820922
22,0.22,0.021818396803331926
23,0.23,0.021949700745835708
24,0.24,0.02208179488046369
25,0.25,0.02217029897967988
26,0.26,0.022259157804389196
27,0.27,0.022348372776335664
28,0.28,0.022437945322961717
29,0.29,0.022482866134419098
30,0.3,0.02252787687743095
31,0.31,0.02252787687743095
32,0.32,0.022618168878651118
33,0.33,0.022663450498027784
34,0.34,0.022754285879948363
35,0.35000000000000003,0.02284548533117115
36,0.36,0.02298297033153271
37,0.37,0.023121282721859978
38,0.38,0.023213953100834992
39,0.39,0.023306994903802454
40,0.4,0.02344725728633999
41,0.41000000000000003,0.02368290621867625
42,0.42,0.02387312941007607
43,0.43,0.023968813199611645
44,0.44,0.024064880490925433
45,0.45,0.02430673664174227
46,0.46,0.024453015508115003
47,0.47000000000000003,0.02460017468627383
48,0.48,0.024698772482012597
49,0.49,0.0249469993553874
50,0.5,0.02509713134714314
51,0.51,0.02524816683894022
52,0.52,0.02529871371949866
53,0.53,0.02550191521924695
54,0.54,0.02560412720187722
55,0.55,0.025706748851362038
56,0.56,0.02580978180965111
57,0.5700000000000001,0.025913227725275052
58,0.58,0.02606917451614132
59,0.59,0.026226059800731324
60,0.6,0.026278564424957015
61,0.61,0.02633117416354552
62,0.62,0.026436709825988915
63,0.63,0.026489636171986894
64,0.64,0.026542668476635518
65,0.65,0.026649051810827114
66,0.66,0.026809426819050193
67,0.67,0.026916879323883557
68,0.68,0.02702476249964745
69,0.6900000000000001,0.027133078072476113
70,0.7000000000000001,0.02718739854909769
71,0.71,0.027296365969166802
72,0.72,0.027460636538635508
73,0.73,0.027570699099849907
74,0.74,0.027681202793132183
75,0.75,0.027847789325256753
76,0.76,0.028015378381472934
77,0.77,0.02812766435465923
78,0.78,0.028353588235400958
79,0.79,0.028524221208712196
80,0.8,0.02881089449384189
81,0.81,0.028926368905165502
82,0.8200000000000001,0.028984279553624294
83,0.8300000000000001,0.02904230613931724
84,0.84,0.02910044889435089
85,0.85,0.02927557650353776
86,0.86,0.029451758037343144
87,0.87,0.029747753225700165
88,0.88,0.029926776336993432
89,0.89,0.03004672321615285
90,0.9,0.03028806114691645
91,0.91,0.030531337525224085
92,0.92,0.030715076276659904
93,0.93,0.031023768028655918
94,0.9400000000000001,0.031085877674358935
95,0.9500000000000001,0.031210470245606282
96,0.96,0.03152414079143062
97,0.97,0.03196858274513668
98,0.98,0.03203258391179361
99,0.99,0.03203258391179361
100,1.0,0.03216097089301623
