,cdf,End to End Latency
0,0.0,1.9251419751277339
1,0.01,5.119209560065252
2,0.02,5.254054440846848
3,0.03,5.512399829012181
4,0.04,5.70304407386125
5,0.05,5.737365210190404
6,0.06,5.829901399818265
7,0.07,5.935789796912751
8,0.08,6.007448390019206
9,0.09,6.055700745298896
10,0.1,6.092144182901027
11,0.11,6.202795691075073
12,0.12,6.240124351660217
13,0.13,6.265134845043132
14,0.14,6.302838665029864
15,0.15,6.340769388040514
16,0.16,6.391699006972676
17,0.17,6.40449520118083
18,0.18,6.430164494903704
19,0.19,6.455936671464263
20,0.2,6.507791324173759
21,0.21,6.520819935433368
22,0.22,6.5338746299988
23,0.23,6.5863552872647775
24,0.24,6.612753478397911
25,0.25,6.652549280552659
26,0.26,6.679212778006281
27,0.27,6.705983143078083
28,0.28,6.719408534755917
29,0.29,6.732860804094767
30,0.3,6.75984619109977
31,0.31,6.75984619109977
32,0.32,6.786939735860144
33,0.33,6.800527202798804
34,0.34,6.827783797542891
35,0.35000000000000003,6.84145303437481
36,0.36,6.896404188510802
37,0.37,6.937907011436486
38,0.38,6.965714226104354
39,0.39,6.993632892422741
40,0.4,7.0357208413896855
41,0.41000000000000003,7.106431035091334
42,0.42,7.163510515898116
43,0.43,7.19222195212272
44,0.44,7.22104846412871
45,0.45,7.2790485622339025
46,0.46,7.337514522242242
47,0.47000000000000003,7.381671963947672
48,0.48,7.4112577938774935
49,0.49,7.485742197962293
50,0.5,7.530791679462657
51,0.51,7.560975183004087
52,0.52,7.591279662390397
53,0.53,7.6522534901315895
54,0.54,7.667573316938661
55,0.55,7.7137170650346265
56,0.56,7.729159942041703
57,0.5700000000000001,7.775674320791902
58,0.58,7.806839316902294
59,0.59,7.853821173087354
60,0.6,7.885299382720762
61,0.61,7.901085767871355
62,0.62,7.9169037573966206
63,0.63,7.948634802785942
64,0.64,7.964547985574301
65,0.65,7.996469989602652
66,0.66,8.044593050394523
67,0.67,8.060698341786706
68,0.68,8.109207931246944
69,0.6900000000000001,8.141709734075786
70,0.7000000000000001,8.17434180452091
71,0.71,8.190706853178607
72,0.72,8.223535304665846
73,0.73,8.25649533298111
74,0.74,8.306183236187586
75,0.75,8.339474518405492
76,0.76,8.406457913215268
77,0.77,8.4401510975436
78,0.78,8.50794313551592
79,0.79,8.559144261169687
80,0.8,8.62789206272654
81,0.81,8.66247275778687
82,0.8200000000000001,8.697192052688527
83,0.8300000000000001,8.697192052688527
84,0.84,8.732050502941336
85,0.85,8.784600315263162
86,0.86,8.837466374355909
87,0.87,8.908449683671757
88,0.88,8.96206107297805
89,0.89,9.015995097665968
90,0.9,9.088412365432308
91,0.91,9.143106777007915
92,0.92,9.198130341634384
93,0.93,9.290573119398362
94,0.9400000000000001,9.327809848096624
95,0.9500000000000001,9.365195822050945
96,0.96,9.440417900832385
97,0.97,9.592679482417966
98,0.98,9.592679482417966
99,0.99,9.611884045946328
100,1.0,9.631127057049323
