,cdf,Time Between Chunks
0,0.0,1.238525053482383e-05
1,0.01,0.006127293164994377
2,0.02,0.010556621168571614
3,0.03,0.01274008503346046
4,0.04,0.01358210810349922
5,0.05,0.014108160074140246
6,0.06,0.014713322452639456
7,0.07,0.01513111745501912
8,0.08,0.015405943676541549
9,0.09,0.015591928741227034
10,0.1,0.015811750982145337
11,0.11,0.015970661774644724
12,0.12,0.016195823569475656
13,0.13,0.016391344295595824
14,0.14,0.01658922540519253
15,0.15,0.01678949539350651
16,0.16,0.016924350101212383
17,0.17,0.017060287973823713
18,0.18,0.01719731771141653
19,0.19,0.017300811824038694
20,0.2,0.017404928768170222
21,0.21,0.017509672292034872
22,0.22,0.017579851268977924
23,0.23,0.017650311524103825
24,0.24,0.01772105418477893
25,0.25,0.01779208038288807
26,0.26,0.017863391254852673
27,0.27,0.017934987941648994
28,0.28,0.018006871588826297
29,0.29,0.018042921381796924
30,0.3,0.018115237627499264
31,0.31,0.018187843717583342
32,0.32,0.018224255817118045
33,0.33,0.018297298853416077
34,0.34,0.01833393008235185
35,0.35000000000000003,0.018407412694422778
36,0.36,0.01844426437148869
37,0.37,0.018518189204716273
38,0.38,0.01859241032956371
39,0.39,0.018666928933571365
40,0.4,0.018741746209039317
41,0.41000000000000003,0.01881686335304635
42,0.42,0.018892281567469155
43,0.43,0.01896800205900161
44,0.44,0.01908215221743059
45,0.45,0.019196989335858235
46,0.46,0.019351181247231664
47,0.47000000000000003,0.019467637392601538
48,0.48,0.019624003173035816
49,0.49,0.019781624897208798
50,0.5,0.019940512652971382
51,0.51,0.020020434467290085
52,0.52,0.020140918204014143
53,0.53,0.020262127016452143
54,0.54,0.02034333786500421
55,0.55,0.020424874207613106
56,0.56,0.020506737348862922
57,0.5700000000000001,0.020588928598566522
58,0.58,0.020671449271786557
59,0.59,0.02075430068885643
60,0.6,0.020795850840385675
61,0.61,0.02087920086043729
62,0.62,0.020962884948370824
63,0.63,0.02104690444313434
64,0.64,0.021089040387965444
65,0.65,0.021173565515246733
66,0.66,0.02125842942025383
67,0.67,0.0213009888385126
68,0.68,0.021386363457730474
69,0.6900000000000001,0.021472080259448016
70,0.7000000000000001,0.021558140615136834
71,0.71,0.021644545901765355
72,0.72,0.021731297501820922
73,0.73,0.021818396803331926
74,0.74,0.02190584519988998
75,0.75,0.022037675410173048
76,0.76,0.022126002678022175
77,0.77,0.022303720682876463
78,0.78,0.022482866134419098
79,0.79,0.022708822771297113
80,0.8,0.02298297033153271
81,0.81,0.023260427481417243
82,0.8200000000000001,0.023588363773234883
83,0.8300000000000001,0.02387312941007607
84,0.84,0.024209703857776026
85,0.85,0.024551023488099455
86,0.86,0.0249469993553874
87,0.87,0.025400111268076248
88,0.88,0.025758213814027427
89,0.89,0.026226059800731324
90,0.9,0.028183975995008898
91,0.91,0.03590058784889573
92,0.92,0.04536558364079609
93,0.93,0.05387970117008953
94,0.9400000000000001,0.06026514093635693
95,0.9500000000000001,0.07157557610929177
96,0.96,0.07554691983358185
97,0.97,0.07894519935012845
98,0.98,0.083492261533344
99,0.99,0.10592740814067432
100,1.0,0.41271384517123605
